flat,school,school_dist,num_school_2km
171 STIRLING RD,Queenstown Primary School,0.6772359573694641,5
230 LOR 8 TOA PAYOH,Pei Chun Public School,0.4250657770842557,17
493B TAMPINES AVE 9,Tampines Primary School,0.4157030436254973,23
921 TAMPINES ST 91,Junyuan Primary School,0.16444099629793685,27
672 HOUGANG AVE 8,Xinmin Primary School,0.1678403324208129,15
97 WHAMPOA DR,Hong Wen School,0.304076932058235,15
164 GANGSA RD,Bukit Panjang Primary School,0.5908144121422183,11
411 PASIR RIS DR 6,Casuarina Primary School,0.2953519259465357,14
650 YISHUN AVE 4,Northland Primary School,0.29588807014662766,14
215B COMPASSVALE DR,Nan Chiau Primary School,0.3511254312871616,25
10B BENDEMEER RD,Hong Wen School,0.7562385583635608,8
202 BT BATOK ST 21,Bukit View Primary School,0.5863984625174388,12
851 YISHUN ST 81,Naval Base Primary School,0.23460453025141775,12
318 SEMBAWANG VISTA,Sembawang Primary School,0.16072932172755783,8
136 SERANGOON NTH AVE 2,Rosyth School,0.5295539685006816,10
292 TAMPINES ST 22,Angsana Primary School,0.476943365302205,22
453 JURONG WEST ST 42,Rulang Primary School,0.5231124083983493,9
886A WOODLANDS DR 50,Woodlands Primary School,0.3664658286018988,17
530 BEDOK NTH ST 3,Yu Neng Primary School,0.5706421848372922,12
34 CIRCUIT RD,Canossa Catholic Primary School,0.6376456704995963,12
273 PASIR RIS ST 21,White Sands Primary School,0.3640748925826672,11
660D JURONG WEST ST 64,Frontier Primary School,0.3915628257439157,14
455 HOUGANG AVE 10,Punggol Primary School,0.10871801189172549,18
604 ELIAS RD,Elias Park Primary School,0.2608321466507456,10
122 HOUGANG AVE 1,Methodist Girls' School (Primary),0.4904562326621052,9
2 LOR 7 TOA PAYOH,Pei Chun Public School,0.2677444343205032,15
169 WOODLANDS ST 11,Marsiling Primary School,0.32151160559047326,11
11 PINE CL,Kong Hwa School,0.705857324885857,5
321 TAMPINES ST 33,East Spring Primary School,0.5124782073239933,19
896C WOODLANDS DR 50,Woodlands Primary School,0.17348123180659017,19
17 TELOK BLANGAH CRES,Radin Mas Primary School,0.4160006540016886,8
626 CHOA CHU KANG ST 62,De La Salle School,0.49830757484657784,7
807C CHOA CHU KANG AVE 1,Chua Chu Kang Primary School,0.47793874291630545,11
10 ST. GEORGE'S RD,Bendemeer Primary School,0.2747666657644598,9
249 YISHUN AVE 9,Chongfu School,0.4492256896857069,11
878 WOODLANDS AVE 9,Evergreen Primary School,0.3201392801455103,17
240 HOUGANG ST 22,Xinghua Primary School,0.1655444689000126,7
118 CLEMENTI ST 13,Pei Tong Primary School,1.0383789086030535,8
60 LOR 4 TOA PAYOH,Kheng Cheng School,0.4161141217092349,15
285A TOH GUAN RD,Yuhua Primary School,0.7393810288169476,10
507 WOODLANDS DR 14,Woodgrove Primary School,0.13261252629991813,18
553 PASIR RIS ST 51,Casuarina Primary School,0.6854064620769845,19
868A TAMPINES AVE 8,Poi Ching School,0.3871042846211147,14
346 WOODLANDS ST 32,Fuchun Primary School,0.4024940720465911,14
224 TAMPINES ST 23,Gongshang Primary School,0.5199275873917922,25
209A COMPASSVALE LANE,North Vista Primary School,0.29546469939623915,18
107D EDGEFIELD PLAINS,Mee Toh School,0.19044434697302157,25
465 TAMPINES ST 44,Tampines Primary School,0.6635896978501368,21
543 WOODLANDS DR 16,Innova Primary School,0.3553764626274228,17
813A YISHUN RING RD,Peiying Primary School,0.2671561562250239,10
120 BISHAN ST 12,Guangyang Primary School,0.23218026072980624,18
321C ANCHORVALE DR,Nan Chiau Primary School,0.18620836469975013,23
687C WOODLANDS DR 75,Greenwood Primary School,0.27926958000305807,16
408A FERNVALE RD,Fernvale Primary School,0.25993420199270806,9
265A COMPASSVALE LINK,North Vista Primary School,0.09762495520237009,19
506C YISHUN AVE 4,Naval Base Primary School,0.20797006401538706,9
627 WOODLANDS AVE 6,Woodlands Ring Primary School,0.44717891878041466,17
46 STIRLING RD,New Town Primary School,0.21092800366817135,4
106 JURONG EAST ST 13,Fuhua Primary School,0.19059167424062232,6
887A TAMPINES ST 81,St. Hilda's Primary School,0.6214036394414634,12
213 YISHUN ST 21,Xishan Primary School,0.22801000795062873,14
155 ANG MO KIO AVE 4,Mayflower Primary School,0.34958810155533365,8
801 TAMPINES AVE 4,Junyuan Primary School,0.15391839204356744,27
545 JURONG WEST ST 42,Rulang Primary School,0.7103565029559566,9
101 C'WEALTH CRES,New Town Primary School,0.9335485843368545,6
131B LOR 1 TOA PAYOH,Marymount Convent School,0.3879347385102638,13
223 ANG MO KIO AVE 1,Ang Mo Kio Primary School,0.3990040376103316,9
748A BEDOK RESERVOIR CRES,Damai Primary School,0.11031738553284,9
351 BT BATOK ST 34,St. Anthony's Primary School,0.24890119229466628,9
159 LOR 1 TOA PAYOH,CHIJ Primary (Toa Payoh),0.4730715469472097,13
804A KEAT HONG CL,Chua Chu Kang Primary School,0.45225834296897505,8
430 JURONG WEST AVE 1,Shuqun Primary School,0.659003334240182,10
316A PUNGGOL WAY,Valour Primary School,0.24031626824803842,20
211 HOUGANG ST 21,Xinghua Primary School,0.3450837866062779,10
107B CANBERRA ST,Wellington Primary School,1.2823731558878873,9
46 HOLLAND DR,Fairfield Methodist School (Primary),1.1790900614189026,4
601 ANG MO KIO AVE 5,Anderson Primary School,0.7825533750398929,5
125 YISHUN ST 11,Ahmad Ibrahim Primary School,0.29214066303930797,12
523 BT BATOK ST 52,Lianhua Primary School,0.34160462635026334,9
471 CHOA CHU KANG AVE 3,Concord Primary School,0.18585371544306137,7
207A COMPASSVALE LANE,North Vista Primary School,0.3472499637424215,23
411B FERNVALE RD,Fernvale Primary School,0.29095184455785694,9
79 BEDOK NTH RD,Bedok Green Primary School,0.5687691568371454,10
485 JURONG WEST AVE 1,Shuqun Primary School,0.6411051768565365,12
177 BISHAN ST 13,Kuo Chuan Presbyterian Primary School,0.1821592613948638,17
225A JURONG EAST ST 21,Yuhua Primary School,0.482862060708781,8
104 TAMPINES ST 11,Tampines Primary School,0.4087419164304593,25
361 BT BATOK ST 31,Dazhong Primary School,0.32435453302536854,9
418 CANBERRA RD,Endeavour Primary School,0.2759415127205936,6
123C RIVERVALE DR,North Spring Primary School,0.13084704425840782,23
303 HOUGANG AVE 5,Holy Innocents' Primary School,0.13214842052098855,13
478 SEGAR RD,Beacon Primary School,0.6229439859159849,7
329A ANCHORVALE ST,Springdale Primary School,0.16992620724764843,22
207 TAMPINES ST 21,Chongzheng Primary School,0.11710956044812539,23
659B PUNGGOL EAST,Waterway Primary School,0.2199492883635817,11
568 CHOA CHU KANG ST 52,Kranji Primary School,0.2624273170138639,7
466C SEMBAWANG DR,Northoaks Primary School,0.1019212743542366,9
104 SPOTTISWOODE PK RD,Cantonment Primary School,0.5774704559387636,5
9 BOON KENG RD,Hong Wen School,0.7470775794385563,8
155 LOR 1 TOA PAYOH,CHIJ Primary (Toa Payoh),0.4164034523091505,13
566 PASIR RIS ST 51,Elias Park Primary School,0.7852327876868576,17
120 PASIR RIS ST 11,Casuarina Primary School,0.6413651762009728,19
568 PASIR RIS ST 51,Elias Park Primary School,0.7638870489378571,18
41 HOLLAND DR,Henry Park Primary School,0.5070209876889716,6
43 HOLLAND DR,Henry Park Primary School,0.5158767091432598,6
909 HOUGANG ST 91,Hougang Primary School,0.2569435675321245,18
739 WOODLANDS CIRCLE,Evergreen Primary School,0.27250489976916975,17
318 CLEMENTI AVE 4,Pei Tong Primary School,0.2717382510534142,6
255 COMPASSVALE RD,Compassvale Primary School,0.15599692052841826,29
136 MARSILING RD,Marsiling Primary School,0.6743580424918529,12
172 LOR 1 TOA PAYOH,CHIJ Primary (Toa Payoh),0.2971721586507237,13
403 TAMPINES ST 41,Gongshang Primary School,0.46810789055664703,25
63 MARINE DR,Tao Nan School,0.4116885708461915,7
672B KLANG LANE,Farrer Park Primary School,0.4351612421715148,10
129B CANBERRA ST,Chongfu School,0.9809890418096607,8
616 YISHUN RING RD,Peiying Primary School,0.5659118645041635,12
355 WOODLANDS AVE 1,Si Ling Primary School,0.17210909373152686,14
518 JURONG WEST ST 52,Rulang Primary School,0.1902909362860229,9
22 TELOK BLANGAH CRES,Radin Mas Primary School,0.5171819483572277,8
564 ANG MO KIO AVE 3,Jing Shan Primary School,0.851145866149315,10
114 HO CHING RD,Lakeside Primary School,0.8290844872056734,9
860 JURONG WEST ST 81,Westwood Primary School,0.45730682714063375,12
3 JLN BATU,Pei Hwa Presbyterian Primary School,1.351922361605664,1
638 CHOA CHU KANG ST 64,Yew Tee Primary School,0.31277265305355323,7
40 JLN RUMAH TINGGI,Gan Eng Seng Primary School,0.6512005343034163,7
82 BEDOK NTH RD,St. Anthony's Primary School,0.581083636620079,10
21 QUEEN'S CL,New Town Primary School,0.7040111303982409,5
643 BEDOK RESERVOIR RD,Telok Kurau Primary School,0.5651789264422878,7
242 TAMPINES ST 21,Gongshang Primary School,0.44386047178001575,23
144 BEDOK RESERVOIR RD,Telok Kurau Primary School,0.45848293672562707,7
101 PASIR RIS ST 12,White Sands Primary School,0.3367511268794713,17
52 TEBAN GDNS RD,Fuhua Primary School,1.7201208399331385,2
129 BISHAN ST 12,Guangyang Primary School,0.1052915032739957,16
235 SERANGOON AVE 3,Zhonghua Primary School,0.5634329170641094,14
761 CHOA CHU KANG NTH 5,Kranji Primary School,0.07567532447599735,12
116 ANG MO KIO AVE 4,CHIJ St. Nicholas Girls' School,0.2459333642159888,8
116 LENGKONG TIGA,St. Stephen's School,0.7454412813513555,13
469 TAMPINES ST 44,Tampines Primary School,0.6563608108531381,22
259C COMPASSVALE RD,Compassvale Primary School,0.12063661825736728,25
120 TECK WHYE LANE,South View Primary School,0.5497212789641535,12
322B SUMANG WALK,Punggol Cove Primary School,0.22633988840853775,17
408C FERNVALE RD,Fernvale Primary School,0.2624086218027207,9
311A ANCHORVALE LANE,Anchor Green Primary School,0.35175496155735375,14
904 JURONG WEST ST 91,Pioneer Primary School,0.2436537836813219,9
751 WOODLANDS CIRCLE,Evergreen Primary School,0.11182706141963171,17
447 ANG MO KIO AVE 10,Teck Ghee Primary School,0.5892541912339451,12
621 HOUGANG AVE 8,Xinmin Primary School,0.16389075227083744,15
217B COMPASSVALE DR,Nan Chiau Primary School,0.4786310488026572,23
433 TAMPINES ST 43,Gongshang Primary School,0.2978008223953283,27
772 PASIR RIS ST 71,Meridian Primary School,0.23259987547972127,6
180A BOON LAY DR,Corporation Primary School,0.39160195921337493,13
122 PAYA LEBAR WAY,St. Margaret's Primary School,0.21893022143314517,8
11 UPP BOON KENG RD,Bendemeer Primary School,1.0379033745846833,8
386 TAMPINES ST 32,East Spring Primary School,0.3683044367156972,21
537 BEDOK NTH ST 3,Damai Primary School,0.5108434998832825,12
80 MARINE PARADE CTRL,Tao Nan School,0.5305899249656905,7
211B PUNGGOL WALK,Punggol Green Primary School,0.13963980624135236,25
210 ANG MO KIO AVE 3,Ang Mo Kio Primary School,0.4098547745251939,10
171A EDGEDALE PLAINS,Greendale Primary School,0.20474312877015355,19
265 BT BATOK EAST AVE 4,Keming Primary School,0.6242539571832318,8
725 PASIR RIS ST 72,Park View Primary School,0.5886217396128031,5
100 C'WEALTH CRES,New Town Primary School,0.9010714747006898,6
852 YISHUN ST 81,Naval Base Primary School,0.22405025190213854,12
242 SERANGOON AVE 3,Yangzheng Primary School,0.4647334821437185,15
208 TAMPINES ST 21,Chongzheng Primary School,0.19229562774626724,23
812A CHOA CHU KANG AVE 7,Chua Chu Kang Primary School,0.7342680089032378,10
204C COMPASSVALE DR,North Vista Primary School,0.5396867836629857,23
771 YISHUN AVE 3,Jiemin Primary School,0.47847803310831505,14
560 PASIR RIS ST 51,Tampines Primary School,0.717991674808043,22
537 ANG MO KIO AVE 5,Jing Shan Primary School,0.34395254023441113,7
556 JURONG WEST ST 42,Rulang Primary School,0.7640507753696952,8
572 ANG MO KIO AVE 3,Jing Shan Primary School,0.4795757206203342,10
61 CIRCUIT RD,Canossa Catholic Primary School,0.546404720230257,10
73 TELOK BLANGAH HTS,Blangah Rise Primary School,0.07536955067896044,4
17A TELOK BLANGAH CRES,Radin Mas Primary School,0.39317166491893624,8
616 WOODLANDS AVE 4,Woodlands Ring Primary School,0.1902935952162569,17
163 SIMEI RD,East Spring Primary School,0.7882632819329979,17
119B RIVERVALE DR,North Spring Primary School,0.2996504652362134,23
106 BEDOK NTH AVE 4,Red Swastika School,0.31142264386935364,16
135 POTONG PASIR AVE 3,St. Andrew's Junior School,0.4102215595544362,14
125 HOUGANG AVE 1,Methodist Girls' School (Primary),0.36619217276704075,6
635 YISHUN ST 61,Northland Primary School,0.28965112679455424,12
126A EDGEDALE PLAINS,Greendale Primary School,0.28494974839296583,19
681A JURONG WEST CTRL 1,Westwood Primary School,0.6027326710206492,15
331 SEMBAWANG CL,Canberra Primary School,0.4211162293174124,12
841 TAMPINES ST 83,St. Hilda's Primary School,0.3721407641701261,22
150 PASIR RIS ST 13,White Sands Primary School,0.38686758126272586,15
48 JLN BAHAGIA,Hong Wen School,0.6566591832410992,14
246 SERANGOON AVE 3,Yangzheng Primary School,0.3812503823577577,16
175 ANG MO KIO AVE 4,CHIJ St. Nicholas Girls' School,0.40457921166901273,8
427 WOODLANDS ST 41,Fuchun Primary School,0.725360181611441,4
401 ANG MO KIO AVE 10,Townsville Primary School,0.2050904759587556,14
144 RIVERVALE DR,North Spring Primary School,0.3827371717845882,26
538 UPP CROSS ST,Tao Nan School,1.0717124224978398,4
310 SHUNFU RD,Catholic High School (Primary),0.7293370940685072,10
742 WOODLANDS CIRCLE,Evergreen Primary School,0.16381073467519808,17
164B RIVERVALE CRES,Rivervale Primary School,0.5113439227015564,23
331 ANG MO KIO AVE 1,Teck Ghee Primary School,0.3849898351136075,15
765 BEDOK RESERVOIR VIEW,Red Swastika School,0.28106106300605493,16
601 CHOA CHU KANG ST 62,De La Salle School,0.3117847078535054,7
914 TAMPINES ST 91,Junyuan Primary School,0.13073933582715416,27
534 JELAPANG RD,Greenridge Primary School,0.43005277848274254,9
217A COMPASSVALE DR,Nan Chiau Primary School,0.4322825283416908,24
534 HOUGANG ST 52,Montfort Junior School,0.39106325810050196,18
268A BOON LAY DR,Corporation Primary School,0.3337314061323697,13
161 BT BATOK ST 11,Princess Elizabeth Primary School,0.14058011423750078,12
101 BISHAN ST 12,Guangyang Primary School,0.14886790958947582,15
769 BEDOK RESERVOIR VIEW,St. Anthony's Primary School,0.3877718546300744,16
357 ADMIRALTY DR,Canberra Primary School,0.14878829267133892,12
44 OWEN RD,Farrer Park Primary School,0.3502110932960108,11
6 LOR LEW LIAN,Maris Stella High School,0.8066912295411359,13
446 CLEMENTI AVE 3,Clementi Primary School,0.34482067422081686,6
106A DEPOT RD,Blangah Rise Primary School,0.5592897415719329,8
88 BEDOK NTH ST 4,St. Anthony's Primary School,0.28723369294701534,15
514 WOODLANDS DR 14,Woodgrove Primary School,0.19509049072454268,20
414 SAUJANA RD,Zhenghua Primary School,0.3533373740618231,11
317 BT BATOK ST 32,Dazhong Primary School,0.1862058736433416,8
119D KIM TIAN RD,Zhangde Primary School,0.33211475877966423,9
335 ANG MO KIO AVE 1,Teck Ghee Primary School,0.2645986392890927,14
26 TELOK BLANGAH CRES,Radin Mas Primary School,0.6225561680072812,8
48 TEBAN GDNS RD,Fuhua Primary School,1.8213752630268425,2
631 PASIR RIS DR 3,Park View Primary School,0.17723709286222414,5
148 BEDOK RESERVOIR RD,Telok Kurau Primary School,0.4870607433586716,7
403C FERNVALE LANE,Fernvale Primary School,0.2763108817617902,6
116C RIVERVALE DR,North Spring Primary School,0.5439209357691758,19
44 TANGLIN HALT RD,New Town Primary School,0.18969445261273254,4
449 ANG MO KIO AVE 10,Teck Ghee Primary School,0.6182893241191624,11
186 TOA PAYOH CTRL,Kheng Cheng School,0.6159174596824132,16
83 MACPHERSON LANE,Canossa Catholic Primary School,0.6544407118631569,12
771 PASIR RIS ST 71,Meridian Primary School,0.1787326728229922,6
710 PASIR RIS ST 72,Park View Primary School,0.5506939526784471,4
896 TAMPINES ST 81,St. Hilda's Primary School,0.5209008528134134,14
839 WOODLANDS ST 82,Evergreen Primary School,0.35410229715186575,17
23 DOVER CRES,Fairfield Methodist School (Primary),0.7396894418669003,3
163 JLN TECK WHYE,Teck Whye Primary School,0.4689023760593436,14
530 SERANGOON NTH AVE 4,Rosyth School,0.28797250668025565,10
306 ANG MO KIO AVE 1,Teck Ghee Primary School,0.5796283672935528,9
475B UPP SERANGOON CRES,CHIJ Our Lady of the Nativity,0.3448766706089754,13
630 HOUGANG AVE 8,Xinmin Primary School,0.25578892309932116,15
365A SEMBAWANG CRES,Sembawang Primary School,0.4608124113704122,12
23 BALAM RD,Canossa Catholic Primary School,0.6776637022170429,10
504 WOODLANDS DR 14,Woodgrove Primary School,0.05278359349989163,20
302 TAMPINES ST 32,Chongzheng Primary School,0.45918509143590586,22
10 SELEGIE RD,St. Margaret's Primary School,0.48355880050608,10
25 MARSILING DR,Marsiling Primary School,0.913078435707844,6
267A PUNGGOL FIELD,Valour Primary School,0.3066337974086532,24
139 SIMEI ST 1,Angsana Primary School,0.5679349248278626,19
725 BEDOK RESERVOIR RD,Yu Neng Primary School,0.5438296701039395,12
229 ANG MO KIO AVE 3,Ang Mo Kio Primary School,0.15929526734961097,9
106 POTONG PASIR AVE 1,St. Andrew's Junior School,0.45223323761672657,15
141 PASIR RIS ST 11,White Sands Primary School,0.28620377864819496,19
287D JURONG EAST ST 21,Yuhua Primary School,0.6400273055060381,9
530 JURONG WEST ST 52,Rulang Primary School,0.38738894373541083,10
691 JURONG WEST CTRL 1,Boon Lay Garden Primary School,0.7379925676478805,13
631 JURONG WEST ST 65,West Grove Primary School,0.2224413516173552,12
145 POTONG PASIR AVE 2,St. Andrew's Junior School,0.1585009814699957,15
26 DOVER CRES,Fairfield Methodist School (Primary),0.6942758611091018,5
113 BT BATOK WEST AVE 6,Princess Elizabeth Primary School,0.4640461823937229,12
28 GHIM MOH LINK,Henry Park Primary School,0.8639514415997662,4
148 TAMPINES AVE 5,Tampines Primary School,0.14791465131448853,24
658D JURONG WEST ST 65,Frontier Primary School,0.13542687666492467,14
347 CLEMENTI AVE 5,Pei Tong Primary School,0.3711347683924773,7
899A TAMPINES ST 81,St. Hilda's Primary School,0.40500344139672945,23
246 BISHAN ST 22,Catholic High School (Primary),0.701519142566175,13
906 TAMPINES AVE 4,St. Hilda's Primary School,0.2543743052660323,26
911 TAMPINES ST 91,St. Hilda's Primary School,0.19100037012807888,27
101 LENGKONG TIGA,Telok Kurau Primary School,0.6508654074896141,11
168 LOR 1 TOA PAYOH,CHIJ Primary (Toa Payoh),0.20652741813467954,13
879 YISHUN ST 81,Naval Base Primary School,0.37189518197644117,9
48 DORSET RD,Farrer Park Primary School,0.2076708637229971,11
204 PASIR RIS ST 21,White Sands Primary School,0.2665956800247776,11
680B JURONG WEST CTRL 1,Westwood Primary School,0.585800456120787,15
612 WOODLANDS AVE 4,Woodlands Ring Primary School,0.07949968381503582,17
967 HOUGANG AVE 9,Hougang Primary School,0.2565650804492894,13
210 BT BATOK ST 21,Bukit View Primary School,0.41505524568769864,11
305A PUNGGOL RD,Punggol View Primary School,0.172608665588625,22
432 ANG MO KIO AVE 10,Teck Ghee Primary School,0.42086634861715394,9
448 CHOA CHU KANG AVE 4,Concord Primary School,0.08828448476903819,8
744 BEDOK RESERVOIR RD,Damai Primary School,0.24745421260369263,7
714 TAMPINES ST 71,Poi Ching School,0.3391287165764735,22
254 YISHUN RING RD,Xishan Primary School,0.3393671043784425,11
