flat,mrt,mrt_dist,num_mrt_2km
942 HOUGANG ST 92,HOUGANG MRT STATION,1.3480322989227673,5
158C RIVERVALE CRES,BAKAU LRT STATION,0.19258624988191614,19
127 BEDOK RESERVOIR RD,KAKI BUKIT MRT STATION,0.3839777991257519,5
310B PUNGGOL WALK,SUMANG LRT STATION,0.2696126623171712,16
154 RIVERVALE CRES,RUMBIA LRT STATION,0.11674144907493578,20
158 YISHUN ST 11,YISHUN MRT STATION,0.3321363535741065,3
45 SIMS DR,ALJUNIED MRT STATION,0.5052777469453773,14
752 CHOA CHU KANG NTH 5,YEW TEE MRT STATION,0.5818420798779725,9
43A SIMS DR,ALJUNIED MRT STATION,0.6972491556930872,15
121 MCNAIR RD,BOON KENG MRT STATION,0.5958366864309622,13
29 MARINE CRES,KEMBANGAN MRT STATION,2.0114038954659277,0
521 BEDOK NTH AVE 1,BEDOK MRT STATION,0.7650710239952949,4
143 BEDOK RESERVOIR RD,KAKI BUKIT MRT STATION,0.4808672017526979,5
450B BT BATOK WEST AVE 6,BUKIT BATOK MRT STATION,0.6849673279006869,3
20 JLN MEMBINA,TIONG BAHRU MRT STATION,0.13740919005423982,5
690A WOODLANDS DR 75,ADMIRALTY MRT STATION,0.8887162026104044,2
55 MARINE TER,KEMBANGAN MRT STATION,1.7307301603065968,2
703 TAMPINES ST 71,TAMPINES MRT STATION,0.6215519730778127,4
103 HOUGANG AVE 1,KOVAN MRT STATION,0.8014928547221903,4
16 TOH YI DR,BEAUTY WORLD MRT STATION,0.40917420410853667,2
738 JURONG WEST ST 75,PIONEER MRT STATION,1.012727558002226,2
418 PASIR RIS DR 6,PASIR RIS MRT STATION,0.5872337553810216,2
690B CHOA CHU KANG CRES,YEW TEE MRT STATION,0.7965832801832631,1
166A PUNGGOL CTRL,RIVIERA LRT STATION,0.06940967081558719,13
635 CHOA CHU KANG NTH 6,YEW TEE MRT STATION,0.24241797932997255,4
465 SEGAR RD,SEGAR LRT STATION,0.35821113403767985,11
104 ALJUNIED CRES,ALJUNIED MRT STATION,0.40216465287255787,12
430B FERNVALE LINK,LAYAR LRT STATION,0.2839787570524707,10
224 BT BATOK ST 21,BUKIT BATOK MRT STATION,0.36165993903601296,4
636C SENJA RD,JELAPANG LRT STATION,0.6069131926259845,17
498M TAMPINES ST 45,TAMPINES EAST MRT STATION,0.7206220858817933,4
601 BEDOK RESERVOIR RD,KAKI BUKIT MRT STATION,0.6471624315756463,5
266D PUNGGOL WAY,SOO TECK LRT STATION,0.0956200206125521,19
383 BT BATOK WEST AVE 5,BUKIT GOMBAK MRT STATION,0.3952097233246607,7
315A ANG MO KIO ST 31,ANG MO KIO MRT STATION,0.6993405850922979,5
184 STIRLING RD,QUEENSTOWN MRT STATION,0.17824054851749818,5
42 BEDOK STH RD,TANAH MERAH MRT STATION,0.8866669286996572,3
14 KG ARANG RD,MOUNTBATTEN MRT STATION,0.6942672201731964,5
147 TAMPINES AVE 5,TAMPINES MRT STATION,0.5560832338386509,6
141 BT BATOK ST 11,BUKIT BATOK MRT STATION,0.7266637307152038,5
512 SERANGOON NTH AVE 4,KOVAN MRT STATION,1.661469211674112,2
504 JELAPANG RD,JELAPANG LRT STATION,0.34551795048436856,13
681B JURONG WEST CTRL 1,BOON LAY MRT STATION,0.6988307710068898,3
541 ANG MO KIO AVE 10,ANG MO KIO MRT STATION,0.8065842524253325,2
609 HOUGANG AVE 8,HOUGANG MRT STATION,0.7698006138526455,4
406 ANG MO KIO AVE 10,ANG MO KIO MRT STATION,1.0002190239027458,4
130A CANBERRA CRES,CANBERRA MRT STATION,0.303189904367889,3
511C YISHUN ST 51,KHATIB MRT STATION,1.094652329408777,2
256 COMPASSVALE RD,COMPASSVALE LRT STATION,0.14917620263429532,24
244 TAMPINES ST 21,TAMPINES MRT STATION,0.22925664278058444,5
681D WOODLANDS DR 62,ADMIRALTY MRT STATION,0.2958559562446223,4
114 EDGEFIELD PLAINS,MERIDIAN LRT STATION,0.1960723114462211,22
229 YISHUN ST 21,YISHUN MRT STATION,0.6522334402071536,3
59 C'WEALTH DR,COMMONWEALTH MRT STATION,0.5081341798538023,7
16 JLN TENTERAM,BOON KENG MRT STATION,0.9945674862689677,9
937 TAMPINES AVE 5,TAMPINES WEST MRT STATION,0.4068467937783778,6
515 HOUGANG AVE 10,HOUGANG MRT STATION,0.38966957902864313,7
470 PASIR RIS DR 6,PASIR RIS MRT STATION,0.9342757889595684,2
134 BISHAN ST 12,BISHAN MRT STATION,0.7290989124298366,7
539 JURONG WEST AVE 1,LAKESIDE MRT STATION,0.8946544890423792,2
498H TAMPINES ST 45,TAMPINES EAST MRT STATION,0.81548821043883,4
18 TOH YI DR,BEAUTY WORLD MRT STATION,0.3282223695633802,2
336B ANCHORVALE CRES,FARMWAY LRT STATION,0.04687123097268721,19
285C TOH GUAN RD,JURONG EAST MRT STATION,0.7088466929179572,4
618C PUNGGOL DR,OASIS LRT STATION,0.11903012290974674,19
128 BEDOK NTH ST 2,TANAH MERAH MRT STATION,0.8158689325172327,4
201 JURONG EAST ST 21,JURONG EAST MRT STATION,0.369623785239224,4
37 MARSILING DR,MARSILING MRT STATION,1.4646610436814411,3
442 ANG MO KIO AVE 10,ANG MO KIO MRT STATION,0.774986042119787,4
80A TELOK BLANGAH ST 31,LABRADOR PARK MRT STATION,0.4308905460899278,5
931 HOUGANG ST 91,HOUGANG MRT STATION,1.3905301289932481,7
849 TAMPINES ST 83,TAMPINES WEST MRT STATION,0.8713621407438945,4
36 LOR 5 TOA PAYOH,TOA PAYOH MRT STATION,0.8985997757360552,8
297 TAMPINES ST 22,TAMPINES EAST MRT STATION,0.5578807954188318,8
376C HOUGANG ST 32,HOUGANG MRT STATION,0.8126621946325491,2
19 QUEEN'S CL,QUEENSTOWN MRT STATION,0.6905052150735354,7
666B JURONG WEST ST 65,BOON LAY MRT STATION,0.47416744602275646,2
88 REDHILL CL,REDHILL MRT STATION,0.4565229533797226,4
102 TECK WHYE LANE,TECK WHYE LRT STATION,0.08556097983942286,14
649 ANG MO KIO AVE 5,YIO CHU KANG MRT STATION,0.46010747471590546,2
364 CLEMENTI AVE 2,CLEMENTI MRT STATION,0.47493691553275713,2
162 BT BATOK ST 11,BUKIT BATOK MRT STATION,0.8701470821893008,5
637A PUNGGOL DR,KADALOOR LRT STATION,0.20788138492408278,14
224 LOR 8 TOA PAYOH,BRADDELL MRT STATION,1.0348139198954243,8
764A WOODLANDS CIRCLE,ADMIRALTY MRT STATION,0.7277283592706372,4
633 HOUGANG AVE 8,KOVAN MRT STATION,1.2429456353773631,2
372 TAMPINES ST 34,TAMPINES EAST MRT STATION,0.3899549680678801,5
407 SERANGOON AVE 1,SERANGOON MRT STATION,0.28661015640363624,7
122E RIVERVALE DR,BAKAU LRT STATION,0.050595878547186154,19
418 SERANGOON CTRL,SERANGOON MRT STATION,0.19099732851532814,6
501A YISHUN ST 51,KHATIB MRT STATION,0.8360051127984856,2
691A CHOA CHU KANG CRES,YEW TEE MRT STATION,0.6022542647976606,3
144 LOR AH SOO,KOVAN MRT STATION,0.9273058706057484,6
866 YISHUN ST 81,KHATIB MRT STATION,0.5667862603428879,2
676 CHOA CHU KANG CRES,YEW TEE MRT STATION,0.5038036336902785,3
508A YISHUN AVE 4,KHATIB MRT STATION,0.7858633749179187,2
201 BISHAN ST 23,BISHAN MRT STATION,0.482545609133383,6
503 SERANGOON NTH AVE 4,HOUGANG MRT STATION,1.7867318929464062,4
310 CANBERRA RD,SEMBAWANG MRT STATION,0.3187643144771129,2
627 BT BATOK CTRL,BUKIT BATOK MRT STATION,0.3120831249130141,2
669A EDGEFIELD PLAINS,OASIS LRT STATION,0.3224472770669894,18
845 JURONG WEST ST 81,PIONEER MRT STATION,1.0225741953231073,2
345 BT BATOK ST 34,BUKIT GOMBAK MRT STATION,0.46742943227536976,7
533 BT PANJANG RING RD,JELAPANG LRT STATION,0.2108347485542965,14
9 PINE CL,MOUNTBATTEN MRT STATION,0.3614171262114543,10
475 ANG MO KIO AVE 10,ANG MO KIO MRT STATION,1.1165240165237447,4
219 LOR 8 TOA PAYOH,BRADDELL MRT STATION,1.0416428028748026,9
444 TAMPINES ST 42,TAMPINES EAST MRT STATION,0.43007749984958693,5
44 BEDOK STH RD,TANAH MERAH MRT STATION,0.8470246648466747,2
375 CLEMENTI AVE 4,CLEMENTI MRT STATION,0.420017306371039,2
164 JLN TECK WHYE,PHOENIX LRT STATION,0.33825683190002936,17
292 BISHAN ST 22,BISHAN MRT STATION,0.6352437319507132,5
641 YISHUN ST 61,KHATIB MRT STATION,0.6908085391824231,2
795 WOODLANDS DR 72,ADMIRALTY MRT STATION,0.44164289923328315,3
513 JELAPANG RD,SEGAR LRT STATION,0.2128586407537533,11
163 BEDOK STH RD,TANAH MERAH MRT STATION,0.8255246479658114,2
140 PASIR RIS ST 11,TAMPINES EAST MRT STATION,0.9977729501188649,3
705 JURONG WEST ST 71,PIONEER MRT STATION,0.4507441435920622,2
489A TAMPINES ST 45,TAMPINES EAST MRT STATION,0.6149603907802359,4
104 HOUGANG AVE 1,KOVAN MRT STATION,0.8364077867054691,4
9 GLOUCESTER RD,FARRER PARK MRT STATION,0.3066910617755794,18
405 SERANGOON AVE 1,SERANGOON MRT STATION,0.2362504343886452,7
12 KG ARANG RD,MOUNTBATTEN MRT STATION,0.6084534029407563,5
396 TAMPINES AVE 7,TAMPINES EAST MRT STATION,0.21211203276801635,5
310 HOUGANG AVE 5,HOUGANG MRT STATION,0.6963611258590247,4
513 BEDOK NTH AVE 2,BEDOK RESERVOIR MRT STATION,0.5199464764048032,4
149 TAMPINES ST 12,TAMPINES MRT STATION,0.3389218179577616,5
115 MARSILING RISE,WOODLANDS MRT STATION,0.6350574148873446,5
271C JURONG WEST ST 24,BOON LAY MRT STATION,1.292763530428139,3
54 TELOK BLANGAH DR,TELOK BLANGAH MRT STATION,0.397711082850101,5
112 HOUGANG AVE 1,KOVAN MRT STATION,0.7467598957178625,5
693C WOODLANDS AVE 6,ADMIRALTY MRT STATION,0.4704980895247178,4
632 HOUGANG AVE 8,KOVAN MRT STATION,1.2512565918976524,3
135 SERANGOON NTH AVE 2,KOVAN MRT STATION,1.3821015362349136,3
111 JURONG EAST ST 13,CHINESE GARDEN MRT STATION,0.5161617784945717,5
619 CHOA CHU KANG NTH 7,YEW TEE MRT STATION,0.30100410196399496,3
894B WOODLANDS DR 50,WOODLANDS MRT STATION,0.17398690354236157,6
326C ANCHORVALE RD,FARMWAY LRT STATION,0.21055384596992724,17
529 HOUGANG AVE 6,HOUGANG MRT STATION,0.4963479181955049,9
520C TAMPINES CTRL 8,TAMPINES MRT STATION,0.41450544540991613,4
152 YUNG HO RD,LAKESIDE MRT STATION,1.9001978540812894,1
208 JURONG EAST ST 21,JURONG EAST MRT STATION,0.5855921192605245,4
846 SIMS AVE,EUNOS MRT STATION,0.2945826016601769,8
288D BT BATOK ST 25,BUKIT BATOK MRT STATION,1.1339249442004848,3
231A SUMANG LANE,FARMWAY LRT STATION,0.6123344948726105,21
307 TAMPINES ST 32,TAMPINES EAST MRT STATION,0.4056517439260179,5
234 HOUGANG AVE 1,KOVAN MRT STATION,0.4698098765273225,4
469 PASIR RIS DR 6,PASIR RIS MRT STATION,0.9314416981016777,2
812 JURONG WEST ST 81,PIONEER MRT STATION,0.9786445556751378,2
118D JLN MEMBINA,TIONG BAHRU MRT STATION,0.3914176860009438,7
807A CHAI CHEE RD,BEDOK MRT STATION,0.8275158227965848,5
212A PUNGGOL WALK,SOO TECK LRT STATION,0.6011215726184708,27
866 JURONG WEST ST 81,PIONEER MRT STATION,1.4513784390074316,2
56 TEBAN GDNS RD,JURONG EAST MRT STATION,1.3129232879059496,2
290C BT BATOK EAST AVE 3,BUKIT BATOK MRT STATION,1.014738475015636,2
364B UPP SERANGOON RD,HOUGANG MRT STATION,0.537664109307656,6
196B BOON LAY DR,LAKESIDE MRT STATION,0.7608534306962516,3
309 SERANGOON AVE 2,LORONG CHUAN MRT STATION,0.2702310436434201,6
445A BT BATOK WEST AVE 8,BUKIT BATOK MRT STATION,1.171617573769856,3
244 JURONG EAST ST 24,JURONG EAST MRT STATION,1.0483530597179154,4
202 YISHUN ST 21,YISHUN MRT STATION,0.292210451954236,3
698 HOUGANG ST 61,HOUGANG MRT STATION,0.7361913406031173,7
706 BEDOK NTH RD,BEDOK NORTH MRT STATION,0.20046725938428198,5
575 HOUGANG ST 51,BUANGKOK MRT STATION,0.8735925452365394,11
862 YISHUN AVE 4,KHATIB MRT STATION,0.7083034334715,2
601 WOODLANDS DR 42,ADMIRALTY MRT STATION,0.5426648246178973,5
122 BEDOK RESERVOIR RD,KAKI BUKIT MRT STATION,0.41023385912456306,5
512C YISHUN ST 51,KHATIB MRT STATION,1.1095915258935578,2
539 PASIR RIS ST 51,PASIR RIS MRT STATION,0.40366384233712516,4
177 YUNG SHENG RD,LAKESIDE MRT STATION,1.2101084295020281,3
515B TAMPINES CTRL 7,TAMPINES MRT STATION,0.528541639151582,4
679 WOODLANDS AVE 6,ADMIRALTY MRT STATION,0.13771494746784768,4
791 YISHUN AVE 2,KHATIB MRT STATION,0.3528540060218347,2
123 POTONG PASIR AVE 1,POTONG PASIR MRT STATION,0.5584547285721551,8
345 CLEMENTI AVE 5,CLEMENTI MRT STATION,0.517153346925727,2
141 SIMEI ST 2,SIMEI MRT STATION,0.35053912021930006,8
256D SUMANG WALK,SOO TECK LRT STATION,0.13252551900950896,20
468 ANG MO KIO AVE 10,ANG MO KIO MRT STATION,0.9349859263978892,4
656B JURONG WEST ST 61,PIONEER MRT STATION,0.295258044935244,2
219 ANG MO KIO AVE 1,ANG MO KIO MRT STATION,1.0824889070035593,5
308 WOODLANDS AVE 1,MARSILING MRT STATION,0.4067040300218342,5
567 HOUGANG ST 51,BUANGKOK MRT STATION,0.6657782920694181,9
459 CLEMENTI AVE 3,CLEMENTI MRT STATION,0.4410017358564737,2
278 CHOA CHU KANG AVE 3,SOUTH VIEW LRT STATION,0.20733470934311052,8
664C JURONG WEST ST 64,BOON LAY MRT STATION,0.3304753215562417,2
115 HOUGANG AVE 1,KOVAN MRT STATION,0.8780410267774381,5
665B PUNGGOL DR,OASIS LRT STATION,0.16227175618138467,18
124 BT BATOK CTRL,BUKIT BATOK MRT STATION,0.3557711985688305,3
467B FERNVALE LINK,THANGGAM LRT STATION,0.27029914662577326,8
7A C'WEALTH AVE,BUONA VISTA MRT STATION,0.4724532214936045,9
517C JURONG WEST ST 52,LAKESIDE MRT STATION,0.13005343483872067,3
894D WOODLANDS DR 50,WOODLANDS MRT STATION,0.17505126497839982,6
528 SERANGOON NTH AVE 4,KOVAN MRT STATION,1.8963365876637426,1
766 YISHUN AVE 3,YISHUN MRT STATION,0.5371806076502199,2
783D WOODLANDS RISE,ADMIRALTY MRT STATION,0.753908270704309,2
174 BISHAN ST 13,BISHAN MRT STATION,0.6656665241131858,6
161 YISHUN ST 11,YISHUN MRT STATION,0.4243106208818782,3
351B CANBERRA RD,SEMBAWANG MRT STATION,0.20032170697397308,2
137 POTONG PASIR AVE 3,POTONG PASIR MRT STATION,0.4493984675861314,8
524B PASIR RIS ST 51,PASIR RIS MRT STATION,0.2934545128916744,4
260C PUNGGOL WAY,SOO TECK LRT STATION,0.08846829534486539,20
649 JLN TENAGA,KAKI BUKIT MRT STATION,0.38616921830038103,7
130 SIMEI ST 1,SIMEI MRT STATION,0.37117262247536925,8
628 HOUGANG AVE 8,KOVAN MRT STATION,1.1539341831396719,2
530 BT BATOK ST 51,BUKIT GOMBAK MRT STATION,0.29961137359851037,3
704 HOUGANG AVE 2,KOVAN MRT STATION,0.7122485427087026,2
11 CANTONMENT CL,OUTRAM PARK MRT STATION,0.5904046182157997,13
78 INDUS RD,TIONG BAHRU MRT STATION,0.5671443812241321,8
473 PASIR RIS DR 6,PASIR RIS MRT STATION,0.9198230788961066,1
78 BEDOK NTH RD,TANAH MERAH MRT STATION,0.6085116257629781,3
697B JURONG WEST CTRL 3,BOON LAY MRT STATION,0.34760154934060533,3
21 JLN MEMBINA,TIONG BAHRU MRT STATION,0.18430262689453963,5
274 TOH GUAN RD,BUKIT BATOK MRT STATION,0.8311927618484927,5
113 PASIR RIS ST 11,PASIR RIS MRT STATION,0.9085592085822399,2
524 JELAPANG RD,JELAPANG LRT STATION,0.16179151491461952,13
301 SERANGOON AVE 2,LORONG CHUAN MRT STATION,0.43293481253252636,5
879B TAMPINES AVE 8,TAMPINES WEST MRT STATION,1.2622675562072754,4
194 KIM KEAT AVE,TOA PAYOH MRT STATION,1.2036085475595777,8
142 BISHAN ST 12,BISHAN MRT STATION,0.8003767402790654,7
449 SIN MING AVE,MARYMOUNT MRT STATION,1.413126673075912,1
225 PENDING RD,PENDING LRT STATION,0.1549426641133673,13
102C PUNGGOL FIELD,COVE LRT STATION,0.12543010691234552,24
26B JLN MEMBINA,TIONG BAHRU MRT STATION,0.3779931448958308,5
102 BEDOK RESERVOIR RD,KAKI BUKIT MRT STATION,0.721893974843009,5
263 YISHUN ST 22,YISHUN MRT STATION,0.8723425155421783,2
213 ANG MO KIO AVE 3,ANG MO KIO MRT STATION,0.9539637627507401,2
220C SUMANG LANE,SOO TECK LRT STATION,0.40658170357193935,23
129 MARSILING RISE,MARSILING MRT STATION,0.7787676052991044,4
867 TAMPINES ST 83,TAMPINES MRT STATION,0.9997565178641405,3
372 BT BATOK ST 31,BUKIT GOMBAK MRT STATION,0.07886647641179469,4
943 TAMPINES AVE 5,TAMPINES MRT STATION,0.5567420845523166,6
128 LOR 1 TOA PAYOH,BRADDELL MRT STATION,0.40189400845981765,8
361 TAMPINES ST 34,TAMPINES EAST MRT STATION,0.887735342636897,4
688D WOODLANDS DR 75,ADMIRALTY MRT STATION,0.8086193386240073,2
504 CHOA CHU KANG ST 51,CHOA CHU KANG MRT STATION,0.4488385944126157,6
136 BEDOK NTH AVE 3,BEDOK MRT STATION,0.7457042212304967,4
692A CHOA CHU KANG CRES,YEW TEE MRT STATION,0.5197324631906546,3
325 UBI AVE 1,UBI MRT STATION,0.5684198871274935,10
226B ANG MO KIO AVE 1,ANG MO KIO MRT STATION,1.149813557212258,2
227 JURONG EAST ST 21,CHINESE GARDEN MRT STATION,0.38990388144931526,5
17 TIONG BAHRU RD,TIONG BAHRU MRT STATION,0.6813584293851661,11
72 GEYLANG BAHRU,GEYLANG BAHRU MRT STATION,0.05309276170437213,9
46 OWEN RD,FARRER PARK MRT STATION,0.48523955677779473,18
489C CHOA CHU KANG AVE 5,SOUTH VIEW LRT STATION,0.7720874596831678,5
267A COMPASSVALE LINK,RANGGUNG LRT STATION,0.16096495889092455,14
321 SEMBAWANG CL,SEMBAWANG MRT STATION,0.3697997522927772,2
455 TAMPINES ST 42,TAMPINES EAST MRT STATION,0.14955087187439364,6
220 YISHUN ST 21,YISHUN MRT STATION,0.4641043445834955,3
760 CHOA CHU KANG NTH 5,YEW TEE MRT STATION,0.49877061358787717,7
97 GEYLANG BAHRU,GEYLANG BAHRU MRT STATION,0.30834574763805184,9
197C BOON LAY DR,LAKESIDE MRT STATION,0.8172569458308675,3
664 CHOA CHU KANG CRES,YEW TEE MRT STATION,0.6238633137931325,2
350 CHOA CHU KANG CTRL,CHOA CHU KANG LRT STATION,0.19028309943087712,8
140 YISHUN RING RD,YISHUN MRT STATION,0.526553985428789,3
58 STIRLING RD,QUEENSTOWN MRT STATION,0.2102554601424131,6
652 YISHUN AVE 4,YISHUN MRT STATION,0.8412648323683631,2
347 UBI AVE 1,UBI MRT STATION,0.47821955168293284,10
686A JURONG WEST CTRL 1,BOON LAY MRT STATION,0.3768073555499538,3
844 SIMS AVE,EUNOS MRT STATION,0.2773291936906535,8
543 HOUGANG AVE 8,BUANGKOK MRT STATION,0.5678478226936741,9
628 BT BATOK CTRL,BUKIT BATOK MRT STATION,0.27046703767434,2
935 YISHUN CTRL 1,YISHUN MRT STATION,0.5035702887108493,2
429 JURONG WEST AVE 1,LAKESIDE MRT STATION,0.9336372042208191,2
842D TAMPINES ST 82,TAMPINES WEST MRT STATION,0.5699085080147624,6
315C YISHUN AVE 9,YISHUN MRT STATION,0.9782476749280583,2
236 BT PANJANG RING RD,BANGKIT LRT STATION,0.19533026384517355,14
5 PINE CL,MOUNTBATTEN MRT STATION,0.09498512257005426,7
513 BT BATOK ST 52,BUKIT GOMBAK MRT STATION,0.522412967071964,3
408 JURONG WEST ST 42,LAKESIDE MRT STATION,1.1772988815744656,2
133 BEDOK RESERVOIR RD,KAKI BUKIT MRT STATION,0.4695862286474511,5
138 PASIR RIS ST 11,TAMPINES EAST MRT STATION,0.9739655414102365,3
612A PUNGGOL DR,DAMAI LRT STATION,0.13259466729263014,20
354 BT BATOK ST 31,BUKIT GOMBAK MRT STATION,0.37886265333577607,6
786B WOODLANDS DR 60,ADMIRALTY MRT STATION,0.5652770284154047,4
517 CHOA CHU KANG ST 51,CHOA CHU KANG MRT STATION,0.6522781739988616,6
739 JURONG WEST ST 73,PIONEER MRT STATION,0.9932459194085723,2
847 JURONG WEST ST 81,PIONEER MRT STATION,1.0555103665845962,2
554 JURONG WEST ST 42,LAKESIDE MRT STATION,1.0512401562578935,1
671B YISHUN AVE 4,KHATIB MRT STATION,1.09942179435615,2
631 CHOA CHU KANG NTH 6,YEW TEE MRT STATION,0.12690461544980253,5
425 ANG MO KIO AVE 3,ANG MO KIO MRT STATION,0.25886634590639673,3
618 SENJA RD,SENJA LRT STATION,0.3098133751443656,17
287 BISHAN ST 24,BISHAN MRT STATION,0.9030614840701079,5
487 SEGAR RD,SEGAR LRT STATION,0.22684540587700514,11
204 BISHAN ST 23,BISHAN MRT STATION,0.4308447190956807,6
855 YISHUN RING RD,KHATIB MRT STATION,0.42958922264193966,2
277 TOH GUAN RD,BUKIT BATOK MRT STATION,0.9107131441993694,4
777 WOODLANDS CRES,ADMIRALTY MRT STATION,0.8256913896960061,4
169 BEDOK STH AVE 3,TANAH MERAH MRT STATION,0.7639265558998225,2
579 WOODLANDS DR 16,WOODLANDS SOUTH MRT STATION,0.43358365101249985,4
544 WOODLANDS DR 16,WOODLANDS SOUTH MRT STATION,0.17298020123698282,4
889B WOODLANDS DR 50,WOODLANDS MRT STATION,0.5835355763123071,5
125 ALJUNIED RD,MATTAR MRT STATION,0.4315583429643849,12
468 TAMPINES ST 44,TAMPINES EAST MRT STATION,0.4626091003552776,5
201 CLEMENTI AVE 6,CLEMENTI MRT STATION,0.6180858740850322,2
461 CHOA CHU KANG AVE 4,SOUTH VIEW LRT STATION,1.2209405204336041,4
353B ADMIRALTY DR,SEMBAWANG MRT STATION,0.14841476656451416,2
47 JLN TIGA,MOUNTBATTEN MRT STATION,0.3981360346362516,8
409A FERNVALE RD,FERNVALE LRT STATION,0.33139520271161077,8
784 YISHUN AVE 2,KHATIB MRT STATION,0.5041799403176849,2
329 ANG MO KIO AVE 3,ANG MO KIO MRT STATION,0.4741393141370703,4
720 YISHUN ST 71,YISHUN MRT STATION,0.7513201959035611,3
1A CANTONMENT RD,OUTRAM PARK MRT STATION,0.2630277522088559,14
151 WOODLANDS ST 13,MARSILING MRT STATION,0.32242594903546684,5
285B TOH GUAN RD,JURONG EAST MRT STATION,0.7716461737709757,4
201B PUNGGOL FIELD,COVE LRT STATION,0.24468724174535894,25
536 UPP CROSS ST,CHINATOWN MRT STATION,0.13232522361942278,26
288A BT BATOK ST 25,BUKIT BATOK MRT STATION,1.2918760311354351,3
243 BISHAN ST 22,ANG MO KIO MRT STATION,1.1210617734182213,4
213 LOR 8 TOA PAYOH,BRADDELL MRT STATION,0.8498874522204573,9
237 CHOA CHU KANG CTRL,KEAT HONG LRT STATION,0.1284652329183896,11
210 BOON LAY PL,LAKESIDE MRT STATION,0.9671861243792778,2
334B YISHUN ST 31,YISHUN MRT STATION,1.2389186674331794,1
727 WOODLANDS CIRCLE,ADMIRALTY MRT STATION,0.36572676270043153,5
3 EVERTON PK,OUTRAM PARK MRT STATION,0.29780958871884206,14
404 HOUGANG AVE 10,HOUGANG MRT STATION,0.4777662641907981,9
648B JURONG WEST ST 61,PIONEER MRT STATION,0.12828116903013786,2
102 RIVERVALE WALK,KANGKAR LRT STATION,0.2780764938481221,14
204 TOA PAYOH NTH,BRADDELL MRT STATION,0.2766798397841071,6
49 KIM PONG RD,TIONG BAHRU MRT STATION,0.4419602651996715,10
876 WOODLANDS AVE 9,WOODLANDS NORTH MRT STATION,0.7187821495974357,5
110 TECK WHYE LANE,TECK WHYE LRT STATION,0.24152572237228456,13
527A PASIR RIS ST 51,PASIR RIS MRT STATION,0.5363657961285143,4
563 CHOA CHU KANG ST 52,YEW TEE MRT STATION,0.280451043849179,5
858 JURONG WEST ST 81,PIONEER MRT STATION,1.1903748847774736,2
704 BEDOK RESERVOIR RD,BEDOK NORTH MRT STATION,0.3072484941838315,5
411 C'WEALTH AVE WEST,CLEMENTI MRT STATION,0.6537508617712725,2
541 BT BATOK ST 52,BUKIT GOMBAK MRT STATION,0.5258577941304463,3
204B PUNGGOL FIELD,COVE LRT STATION,0.31087616983567495,25
443 CLEMENTI AVE 3,CLEMENTI MRT STATION,0.16705048728266322,2
113 SERANGOON NTH AVE 1,KOVAN MRT STATION,1.8801328896451832,1
706 CLEMENTI WEST ST 2,CLEMENTI MRT STATION,0.963808561534085,2
548 PASIR RIS ST 51,PASIR RIS MRT STATION,0.7011483389974171,4
215 PETIR RD,PENDING LRT STATION,0.35547848441129754,13
291C COMPASSVALE ST,COMPASSVALE LRT STATION,0.29133281967725694,25
2 HOLLAND AVE,HOLLAND VILLAGE MRT STATION,0.28443701257011356,8
223B COMPASSVALE WALK,SENGKANG LRT STATION,0.44598022301544266,19
571 CHOA CHU KANG ST 52,YEW TEE MRT STATION,0.4844119165237223,5
700B ANG MO KIO AVE 6,ANG MO KIO MRT STATION,0.3930758409923087,2
233 PASIR RIS DR 4,PASIR RIS MRT STATION,1.4160238002314012,1
455C ANG MO KIO ST 44,ANG MO KIO MRT STATION,0.9458460533695149,2
185D RIVERVALE CRES,RUMBIA LRT STATION,0.2689063342036965,23
22 EUNOS CRES,EUNOS MRT STATION,0.564770216744972,9
657 CHOA CHU KANG CRES,YEW TEE MRT STATION,0.4212433838835873,3
335 BT BATOK ST 32,BUKIT GOMBAK MRT STATION,0.7685503688109938,7
359 HOUGANG AVE 5,HOUGANG MRT STATION,0.4011416845615818,5
807C CHAI CHEE RD,BEDOK MRT STATION,0.8689361738384622,5
487 JURONG WEST AVE 1,LAKESIDE MRT STATION,0.8541991387455656,2
485 PASIR RIS DR 4,PASIR RIS MRT STATION,1.3027976048776355,1
227 CHOA CHU KANG CTRL,SOUTH VIEW LRT STATION,0.12155214987518075,11
302A PUNGGOL PL,PUNGGOL LRT STATION,0.24387797849303955,23
526 JELAPANG RD,JELAPANG LRT STATION,0.15785831507570294,14
405 PANDAN GDNS,JURONG EAST MRT STATION,1.7425396599239977,3
143 BT BATOK ST 11,BUKIT BATOK MRT STATION,0.6494185944850264,5
625 HOUGANG AVE 8,KOVAN MRT STATION,1.1594625479476424,3
634 VEERASAMY RD,JALAN BESAR MRT STATION,0.08307608089933914,24
123 PASIR RIS ST 11,PASIR RIS MRT STATION,0.918706837184512,4
367 TAMPINES ST 34,TAMPINES EAST MRT STATION,0.739147699821061,4
198 PASIR RIS ST 12,TAMPINES EAST MRT STATION,1.3354617854180588,2
577 ANG MO KIO AVE 10,ANG MO KIO MRT STATION,0.7305682367431072,2
186A BEDOK NTH ST 4,TANAH MERAH MRT STATION,0.7332392728595195,4
778 PASIR RIS ST 71,PASIR RIS MRT STATION,1.2374035178509035,1
259A COMPASSVALE RD,SENGKANG MRT STATION,0.28218432560122586,23
