flat,supermarket_dist,num_supermarket_2km
659 YISHUN AVE 4,0.6571776729532082,15
413 ANG MO KIO AVE 10,0.22009712409588889,17
564 PASIR RIS ST 51,0.24970802507127252,16
457 CLEMENTI AVE 3,0.20139762313091072,14
357 YISHUN RING RD,0.16651309238902226,15
105 HENDERSON CRES,0.4972991816415995,24
411 CHOA CHU KANG AVE 3,0.055826702425116136,10
402 CHOA CHU KANG AVE 3,0.151798810135197,9
111 HO CHING RD,0.22352520633724343,15
112 EDGEFIELD PLAINS,0.19869861468163952,18
751 JURONG WEST ST 73,0.4836354600844873,10
605 JURONG WEST ST 62,0.439385387973415,9
406 PASIR RIS DR 6,0.24270254340727762,9
504A YISHUN ST 51,0.7668640753741636,13
180B MARSILING RD,0.8569937726624411,8
10 JLN RUMAH TINGGI,0.19365175437018903,14
348 CLEMENTI AVE 5,0.22697697991140198,16
38 KIM PONG RD,0.13397588794601503,25
113 WHAMPOA RD,0.13908085999319006,26
83 LOR 2 TOA PAYOH,0.3342673416111076,18
612 SENJA RD,0.14957130477930677,13
802 FRENCH RD,0.11484936248780668,28
111 SERANGOON NTH AVE 1,0.28524993672093524,17
804 YISHUN RING RD,0.19068688744218593,13
50 HAVELOCK RD,0.0,30
418B FERNVALE LINK,0.4508938233980715,13
15 BEDOK STH RD,0.0992985792133138,19
112 BT BATOK WEST AVE 6,0.1706959905904563,20
79B TOA PAYOH CTRL,0.21580060587565938,19
299A COMPASSVALE ST,0.48982033296053146,19
817 TAMPINES ST 81,0.2650544678146002,17
181 BISHAN ST 13,0.33778250621997813,14
605 BEDOK RESERVOIR RD,0.21274202867924494,15
664 JLN DAMAI,0.41289285187875413,11
758 WOODLANDS AVE 6,0.2997616163866556,14
131 BISHAN ST 12,0.3056088050688732,12
306 CHOA CHU KANG AVE 4,0.23747384074693026,11
111 HOUGANG AVE 1,0.27559984177228114,13
408 CHOA CHU KANG AVE 3,0.1413153654158108,10
291B COMPASSVALE ST,0.2938126028176704,20
328 HOUGANG AVE 5,0.3204805489091934,16
928 YISHUN CTRL 1,0.043207911605518276,15
201 BEDOK NTH ST 1,0.18790698428109795,21
675A JURONG WEST ST 64,0.37147511835409197,10
291A BT BATOK ST 24,0.36077500768427956,16
102 GANGSA RD,0.4826041549810964,12
222 SIMEI ST 4,0.45962025863919515,15
645 JURONG WEST ST 61,0.3044405425275302,9
133 CLARENCE LANE,0.4081285622096306,20
355A YISHUN RING RD,0.2715780571133277,15
138 SERANGOON NTH AVE 2,0.32930909348149695,18
137 PASIR RIS ST 11,0.4528635769546228,14
677D PUNGGOL DR,0.2053820273531825,14
342 CHOA CHU KANG LOOP,0.1944349586636941,12
63B LENGKOK BAHRU,0.24187194484553032,19
51 CIRCUIT RD,0.33068106857823165,28
416 SAUJANA RD,0.29376776708954633,11
261C PUNGGOL WAY,0.04565157838500174,16
228 JURONG EAST ST 21,0.6511673781632845,18
303B ANCHORVALE LINK,0.37469956908925817,17
38 BEO CRES,0.1444452812561918,27
207 ANG MO KIO AVE 1,0.1329772052012972,15
209 TOA PAYOH NTH,0.8266893864739856,14
425 FAJAR RD,0.2635623068475391,10
144 YISHUN ST 11,0.4411784042661203,15
2 DOVER RD,0.19484725622825805,17
109 WHAMPOA RD,0.35282986211127465,22
522 HOUGANG AVE 6,0.23881277117713565,17
251 KIM KEAT LINK,0.07675520249354095,19
223C COMPASSVALE WALK,0.58394561130607,17
116B RIVERVALE DR,0.38874833864129765,13
412 YISHUN RING RD,0.07688895262203627,15
28 KELANTAN RD,0.16709766078796873,26
19 EUNOS CRES,0.3416062363993688,19
121 YUAN CHING RD,0.41349939575015005,14
290G BT BATOK ST 24,0.36768451595099677,17
37 CHAI CHEE AVE,0.2179315946616504,21
147 BEDOK RESERVOIR RD,0.4090691777456866,13
299 YISHUN ST 20,0.24716029489166805,12
820 TAMPINES ST 81,0.19633160263443053,18
59 MARINE TER,0.07707663435215661,10
167 WOODLANDS ST 11,0.23033171784809975,7
507A YISHUN AVE 4,0.5337112243313795,12
542 WOODLANDS DR 16,0.3005176346484041,8
268A COMPASSVALE LINK,0.2438880077034468,16
704 JURONG WEST ST 71,0.24902952542318837,8
311 SERANGOON AVE 2,0.49315412903095796,12
146 POTONG PASIR AVE 1,0.08953964158283291,16
465 UPP SERANGOON RD,0.31721275226584184,15
543 ANG MO KIO AVE 10,0.31220944760268216,14
419 CHOA CHU KANG AVE 4,0.1435724698464686,9
429 WOODLANDS ST 41,0.5442085734494653,7
891A TAMPINES AVE 8,0.3407156748215966,15
10 HOLLAND AVE,0.21572083412443202,14
792 YISHUN RING RD,0.1897204008632824,15
286A COMPASSVALE CRES,0.2777878048899555,19
250 YISHUN AVE 9,0.3083268857314898,11
405 PASIR RIS DR 6,0.2601557630272173,9
13 JOO SENG RD,0.17326483414583654,13
57 CHAI CHEE DR,0.46962568868834215,21
63 NEW UPP CHANGI RD,0.18895082626758772,18
55 LOR 5 TOA PAYOH,0.42112288987634255,17
72 TELOK BLANGAH HTS,0.31655895315464533,14
107B EDGEFIELD PLAINS,0.18163583147441714,17
980A BUANGKOK CRES,0.1910269518020131,17
103C EDGEFIELD PLAINS,0.48684642224681235,18
772 BEDOK RESERVOIR VIEW,0.39340140193923506,24
141 LOR AH SOO,0.49280199679790965,12
331 SERANGOON AVE 3,0.2629579519431393,11
44 MARINE CRES,0.2722980904872516,13
593B MONTREAL LINK,1.014815020947938,11
448 JURONG WEST ST 42,0.12364932061785187,8
108 HOUGANG AVE 1,0.12179379554797087,10
120 SERANGOON NTH AVE 1,0.35536384664674486,18
167 HOUGANG AVE 1,0.3244763240115363,12
618B PUNGGOL DR,0.20444019889806264,14
278C COMPASSVALE BOW,0.31770431612668115,19
351C ANCHORVALE RD,0.43117748969824304,15
527 BT BATOK ST 51,0.24468410426032633,13
676B JURONG WEST ST 64,0.31951414871392947,10
51 LOR 6 TOA PAYOH,0.37324938238419647,17
315 JURONG EAST ST 32,0.19051527613529298,16
833 TAMPINES ST 83,0.19170978368910424,12
838 WOODLANDS ST 82,0.11116265963866516,14
864 JURONG WEST ST 81,0.8935402584349588,8
40 HOLLAND DR,0.2455784777826257,14
99A LOR 2 TOA PAYOH,0.652211153901143,16
514 CHOA CHU KANG ST 51,0.19558965061409572,10
718 PASIR RIS ST 72,0.30374929214337393,5
821 WOODLANDS ST 82,0.23940040980274313,14
811 HOUGANG CTRL,0.04295649612777354,17
707 CHOA CHU KANG ST 53,0.49419986951483,11
103 CLEMENTI ST 14,0.13170581183846994,11
54 GEYLANG BAHRU,0.42561995067066966,24
624 HOUGANG AVE 8,0.30587889390637274,18
255 SERANGOON CTRL DR,0.15433944623773113,10
794 YISHUN RING RD,0.25187004437398874,15
975 HOUGANG ST 91,0.1737137426563334,16
323A SENGKANG EAST WAY,0.4129817431696344,16
151 PETIR RD,0.4431620318034689,13
209 PASIR RIS ST 21,0.34639796854180116,11
450C TAMPINES ST 42,0.36567175901811344,18
81 LOR 4 TOA PAYOH,0.21394263492201587,20
268 PASIR RIS ST 21,0.21082341863694945,11
773 BEDOK RESERVOIR VIEW,0.385287907802229,23
407 ANG MO KIO AVE 10,0.4601175343695573,16
861 TAMPINES AVE 5,0.31958209874035337,13
103 AH HOOD RD,0.22275390723011054,18
569 PASIR RIS ST 51,0.13881388681881676,15
684 RACE COURSE RD,0.0,29
113 BT PURMEI RD,0.8822169326887316,18
167C PUNGGOL EAST,0.1832009181582367,11
231B SUMANG LANE,0.6336208102951714,14
95 C'WEALTH DR,0.5017360423049636,14
102 PASIR RIS ST 12,0.18048143710925588,12
339B SEMBAWANG CL,0.212771826432905,13
130 BEDOK RESERVOIR RD,0.252796926708711,13
667C JURONG WEST ST 65,0.39586504441775255,9
575 ANG MO KIO AVE 10,0.25909554926729833,14
7 TG PAGAR PLAZA,0.09805202842287118,18
607 WOODLANDS RING RD,0.11404282884443544,14
899B WOODLANDS DR 50,0.10909217189751177,14
116B JLN TENTERAM,0.4622868193553119,18
225 PASIR RIS ST 21,0.3641863298109643,10
2 MARINE TER,0.33585987657342,10
461 PASIR RIS DR 4,0.23783457950066703,10
123 MARSILING RISE,0.9008434241626748,8
220B BEDOK CTRL,0.30016537200556004,21
217A JURONG EAST ST 21,0.43719378438863027,17
301 WOODLANDS ST 31,0.0,6
212 PASIR RIS ST 21,0.2684573859950161,11
312 YISHUN RING RD,0.18180966503001297,14
413 EUNOS RD 5,0.21774081579502721,23
414 TAMPINES ST 41,0.43810151807274295,17
99 BEDOK NTH AVE 4,0.176701401674749,20
194 RIVERVALE DR,0.32348353695206516,19
47 JLN BAHAGIA,0.322767301994629,22
231 BT BATOK EAST AVE 5,0.3199560957533487,17
506A YISHUN AVE 4,0.5317025980989016,13
117 MARSILING RISE,0.8168021631575466,8
669C JURONG WEST ST 64,0.5427205597204743,9
272C SENGKANG CTRL,0.20938392620575158,15
486 SEGAR RD,0.25307980686146975,8
839 JURONG WEST ST 81,0.22442796153041436,8
306 SHUNFU RD,0.4001750500143813,11
143 SERANGOON NTH AVE 1,0.2699333432548615,17
297B CHOA CHU KANG AVE 2,0.14341798449639223,11
328 YISHUN RING RD,0.08026089819782077,14
224B COMPASSVALE WALK,0.5418200412067979,17
507 HOUGANG AVE 8,0.17095463980492553,19
356 WOODLANDS AVE 5,0.2917001974583295,10
455 JURONG WEST ST 42,0.11887042478205563,10
724 YISHUN ST 71,0.39061252040120614,15
269B PUNGGOL FIELD,0.29912928703731306,18
601C PUNGGOL CTRL,0.222418655316661,14
601 JURONG WEST ST 62,0.39134758649635987,9
149 BT BATOK WEST AVE 6,0.19785792573788044,21
836 TAMPINES ST 82,0.153070684355512,13
146 BT BATOK WEST AVE 6,0.1950179257308353,21
201A TAMPINES ST 21,0.0500496401038347,15
545 BT PANJANG RING RD,0.1338654184670558,11
375 HOUGANG ST 31,0.49492729481528197,15
150 MEI LING ST,0.44606302284060095,13
146 LOR 2 TOA PAYOH,0.20987317708053171,19
12 DOVER CL EAST,0.3375136737535262,16
859 TAMPINES AVE 5,0.4106115334169609,13
683C WOODLANDS DR 62,0.2606563304932862,17
101 SIMEI ST 1,0.2710586824519597,17
844 YISHUN ST 81,0.06391452303670102,12
154 WOODLANDS ST 13,0.27475111331363467,7
528C PASIR RIS ST 51,0.1473339133020354,13
73A REDHILL RD,0.23782842732716375,19
117C RIVERVALE DR,0.28087094301745913,12
191 BOON LAY DR,0.28570100530612774,12
471A FERNVALE ST,0.2219765239426789,9
363 HOUGANG AVE 5,0.3235419035693595,17
183 BISHAN ST 13,0.303179526120463,11
430C FERNVALE LINK,0.4274871898151733,10
137 SIMEI ST 1,0.512809510668056,15
978C BUANGKOK CRES,0.11187713572931893,18
112 WHAMPOA RD,0.1690689814978921,25
201C PUNGGOL FIELD,0.4269374976706727,17
434 CHOA CHU KANG AVE 4,0.42497771896544184,9
124A BT MERAH VIEW,0.400148863666912,17
467 TAMPINES ST 44,0.17581119605994058,19
154 SERANGOON NTH AVE 1,0.037597541398389875,17
765 YISHUN ST 72,0.08966608272327051,15
848 YISHUN ST 81,0.03476616431432603,13
271 QUEEN ST,0.2479779498871347,25
132 POTONG PASIR AVE 1,0.24508022665896168,16
44 CIRCUIT RD,0.2270602350784536,25
684C CHOA CHU KANG CRES,0.8426602437380503,6
179 LOMPANG RD,0.13629104316615928,12
373 CLEMENTI AVE 4,0.2766046409469919,13
293D COMPASSVALE CRES,0.2238652668774509,18
163 TAMPINES ST 12,0.17142593472369333,16
228 PENDING RD,0.3021085143987707,11
503B CANBERRA LINK,0.37680741276565977,11
864 YISHUN AVE 4,0.43457132508060525,13
17 ST. GEORGE'S RD,0.4189443788026683,25
23 JLN MEMBINA,0.18976497908226483,20
450A SENGKANG WEST WAY,0.24401887139864195,7
401 WOODLANDS ST 41,0.14304996846251877,6
117 BEDOK NTH RD,0.20090803111030855,17
29 GHIM MOH LINK,0.23157672014842254,17
420 WOODLANDS ST 41,0.39031164106197486,7
197B PUNGGOL FIELD,0.4007628645477542,16
633A YISHUN ST 61,0.5525473825230429,15
229 LOR 8 TOA PAYOH,0.39963754940415436,18
180 BISHAN ST 13,0.3037866944095803,14
271 BISHAN ST 24,0.17996089798071552,15
7 PINE CL,0.2622710882652863,23
515 PASIR RIS ST 52,0.5048635669768209,9
255 PASIR RIS ST 21,0.13708772150509235,10
438 FAJAR RD,0.11163962526184604,10
667 WOODLANDS RING RD,0.33522928399221164,14
1G CANTONMENT RD,0.20800804426401556,16
217 LOR 8 TOA PAYOH,0.22591919937057184,13
283 TOH GUAN RD,0.46125823099060903,17
106 TOWNER RD,0.17580731184014506,29
115B CANBERRA WALK,0.7204026519467864,14
687B CHOA CHU KANG DR,0.8996197630117826,6
253A ANG MO KIO ST 21,0.38075105284025973,10
137 YISHUN RING RD,0.5987548692678007,14
840 YISHUN ST 81,0.18551298740959185,12
714 ANG MO KIO AVE 6,0.10085772320930546,12
86 BEDOK NTH ST 4,0.0934041534089987,21
153 GANGSA RD,0.6350758628238071,15
309 SHUNFU RD,0.1991754645070774,10
470 ANG MO KIO AVE 10,0.43850206073333814,18
203 PASIR RIS ST 21,0.2855558832705203,11
40 BEDOK STH RD,0.41090452723667004,18
262 JURONG EAST ST 24,0.3850235214649348,21
506 JELAPANG RD,0.20979734172205464,11
266 BOON LAY DR,0.4380462325686026,10
563 ANG MO KIO AVE 3,0.5418422239820748,13
438 HOUGANG AVE 8,0.48483273546628053,16
526B PASIR RIS ST 51,0.22165923688274103,17
244 BT PANJANG RING RD,0.24150872032924092,9
583 PASIR RIS ST 53,0.4824259743402749,9
138B YUAN CHING RD,0.34746838323595297,12
207B COMPASSVALE LANE,0.35396445064726934,16
323 HOUGANG AVE 5,0.31539809592720675,13
588B ANG MO KIO ST 52,0.11673864878253677,13
107 LENGKONG TIGA,0.16248416625702172,17
1 QUEEN'S RD,0.8097543263502658,14
110C PUNGGOL FIELD,0.18143706436934762,14
26C JLN MEMBINA,0.04552337229364406,17
138 BISHAN ST 12,0.4650841864966519,12
40 TEBAN GDNS RD,0.113917807508303,15
873 YISHUN ST 81,0.2555823585996591,12
102 JURONG EAST ST 13,0.08550111476801549,23
926 TAMPINES ST 91,0.4918343432493296,19
325B SENGKANG EAST WAY,0.46390606768926634,15
669 HOUGANG AVE 8,0.18560659525009,18
255 KIM KEAT AVE,0.06315662668464772,16
326C SUMANG WALK,0.1766197635951504,12
329B ANCHORVALE ST,0.12266251148937729,17
108B CANBERRA WALK,1.0605372817949164,11
459 SEGAR RD,0.2483080592865585,8
31 GHIM MOH LINK,0.27890806417052305,17
115A YISHUN RING RD,0.9371475811409209,12
134 YISHUN ST 11,0.5149689959638679,15
541 BT PANJANG RING RD,0.22261851474492456,11
720 JURONG WEST AVE 5,0.29745966839527777,9
90 BEDOK NTH ST 4,0.26032988569752846,19
935 TAMPINES ST 91,0.44767442896533954,19
307B ANCHORVALE RD,0.7190519589579771,16
602 JURONG WEST ST 62,0.42566719902814887,8
7 KIM TIAN PL,0.18660057224361512,21
721 TAMPINES ST 71,0.5444047131415277,13
402 PANDAN GDNS,0.7646848368684287,15
49 WHAMPOA STH,0.5913024247873809,25
212A COMPASSVALE DR,0.24146115163497828,15
212 SERANGOON AVE 4,0.3283915798658363,13
613 BEDOK RESERVOIR RD,0.2602722870385901,18
554 CHOA CHU KANG NTH 6,0.3799726028833047,5
211A PUNGGOL WALK,0.15849979984891002,19
602A PUNGGOL CTRL,0.11214797796650561,15
462 CLEMENTI AVE 3,0.1783309604672799,14
354 TAMPINES ST 33,0.24124696744722773,13
413A FERNVALE LINK,0.3659745579955291,16
440C FERNVALE LINK,0.2580390842204506,11
11 JLN BATU,0.7175136665956596,17
180 YUNG SHENG RD,0.15582002098604542,14
542 CHOA CHU KANG ST 52,0.25330578947465376,10
29 JLN BAHAGIA,0.11844952632678182,28
84 TELOK BLANGAH HTS,0.4052573233724523,14
303 ANG MO KIO AVE 1,0.3503692791846906,15
34 TELOK BLANGAH WAY,0.5880636969978535,14
629 BEDOK RESERVOIR RD,0.16659297667440678,16
10F BEDOK STH AVE 2,0.31572505200645057,19
242 PASIR RIS ST 21,0.4807075933720222,10
608 SENJA RD,0.27428273076068954,13
895C WOODLANDS DR 50,0.34165023432290625,14
750 PASIR RIS ST 71,0.24457089667211457,5
137 BISHAN ST 12,0.46243805101552926,12
22 BEDOK STH AVE 1,0.2788305376106166,19
247 PASIR RIS ST 21,0.4650782611905801,10
670 CHOA CHU KANG CRES,0.6801391444300381,6
166 WOODLANDS ST 13,0.17760323586407753,6
517 PASIR RIS ST 52,0.4810657116909199,9
151 ANG MO KIO AVE 5,0.33106016001844,11
263 BT BATOK EAST AVE 4,0.3658684084891486,17
335B ANCHORVALE CRES,0.20872948449105386,14
168 BISHAN ST 13,0.526888767158598,12
463 CHOA CHU KANG AVE 4,0.4042171131003628,8
217 JURONG EAST ST 21,0.3769495134445203,19
704 YISHUN AVE 5,0.6459978751375934,13
821 JURONG WEST ST 81,0.6463845868910472,9
640 JURONG WEST ST 61,0.18311844294510782,9
59 LOR 5 TOA PAYOH,0.36453313333894566,18
517 JELAPANG RD,0.30888890688562753,11
450 JURONG WEST ST 42,0.21337894817855013,10
213 SERANGOON AVE 4,0.3268586233314387,13
549A SEGAR RD,0.20824770700149484,8
236 BT BATOK EAST AVE 5,0.21715659446805105,17
666 HOUGANG AVE 4,0.0932397334966739,18
587 WOODLANDS DR 16,0.2757437323526941,10
19 MARSILING LANE,1.2323192474211622,6
671 WOODLANDS DR 71,0.29828995574881484,14
604 YISHUN ST 61,0.3000190639586656,15
687B WOODLANDS DR 75,0.04333808294781176,19
501B WELLINGTON CIRCLE,0.2738378305274091,12
507 JURONG WEST ST 52,0.2999671078659728,11
123 RIVERVALE DR,0.16645207686529856,16
22 ST. GEORGE'S RD,0.522853647227135,25
771 CHOA CHU KANG ST 54,0.4378667196959648,13
482 PASIR RIS DR 4,0.23788535546792594,9
715 BEDOK RESERVOIR RD,0.0913462815608665,18
133 POTONG PASIR AVE 1,0.23723474327780292,16
461A BT BATOK WEST AVE 8,0.7647769623133398,12
15 TELOK BLANGAH CRES,0.17777991796691212,16
123 SERANGOON NTH AVE 1,0.317965139136281,17
434 TAMPINES ST 43,0.2065134795392298,19
666B PUNGGOL DR,0.27232358645947363,12
450 CHOA CHU KANG AVE 4,0.37407759673964697,8
450 BT PANJANG RING RD,0.19495056049701254,8
633 PASIR RIS DR 3,0.15798100663441833,6
545 PASIR RIS ST 51,0.4688311633756209,14
495E TAMPINES ST 43,0.418591653528784,18
215 MARSILING LANE,1.6713084781428327,2
336C YISHUN ST 31,0.2750418410365065,12
520 WOODLANDS DR 14,0.406245243677915,14
553 ANG MO KIO AVE 10,0.36251912562589067,14
251 BT BATOK EAST AVE 5,0.3476812521465324,16
368 CORPORATION DR,0.299931535409223,14
804B KEAT HONG CL,0.5465956607428811,11
549 SERANGOON NTH AVE 3,0.11712920215983977,14
606 ELIAS RD,0.22666691628508318,7
324 TAMPINES ST 32,0.20419677998273614,15
661 HOUGANG AVE 4,0.33080191474733583,18
110 PASIR RIS ST 11,0.2623765526288673,13
327 YISHUN RING RD,0.0,14
330 JURONG EAST AVE 1,0.573124743511205,9
506 HOUGANG AVE 8,0.15178881931788968,19
94 C'WEALTH DR,0.4956659847181242,14
110 TAMPINES ST 11,0.18133087002372764,19
148 MEI LING ST,0.40516776601728843,13
505 JELAPANG RD,0.18789143626932153,11
601 CLEMENTI WEST ST 1,0.15455525231862388,11
445 YISHUN AVE 11,0.2642028836275471,15
129 CLARENCE LANE,0.38763600464882747,20
469 CHOA CHU KANG AVE 3,0.18246740815450846,10
419 BT BATOK WEST AVE 2,0.5515671155279886,12
656 CHOA CHU KANG CRES,0.5675136855786935,7
816 JURONG WEST ST 81,0.4151650511533876,9
101 ALJUNIED CRES,0.3811668937173955,26
54 HAVELOCK RD,0.2751418040263285,28
114 CLEMENTI ST 13,0.20219087276106373,12
3 DOVER RD,0.10903727648691934,17
980C BUANGKOK CRES,0.20594261304883862,18
661 YISHUN AVE 4,0.7110535193831654,15
115 JURONG EAST ST 13,0.42594687454282615,19
31 BALAM RD,0.12464870320902548,19
153 RIVERVALE CRES,0.25488960608403416,17
635 ANG MO KIO AVE 6,0.7903533425374526,10
126A KIM TIAN RD,0.21683544619464637,23
2 JLN BT HO SWEE,0.39670983366264595,27
101 TOWNER RD,0.3079457182520768,29
298D COMPASSVALE ST,0.5543997596779537,19
344 ANG MO KIO AVE 3,0.15176939372601517,14
489 ADMIRALTY LINK,0.2611425425638354,13
322 HOUGANG AVE 5,0.2259579466679098,14
115 SERANGOON NTH AVE 1,0.330004659923141,19
20 TELOK BLANGAH CRES,0.2923632914460125,16
331B ANCHORVALE ST,0.16282002121667627,16
473 CHOA CHU KANG AVE 3,0.21504174366023704,8
827 JURONG WEST ST 81,0.44137342023278436,8
406 SERANGOON AVE 1,0.35694576265890854,13
168 STIRLING RD,0.0987811621311378,13
249 HOUGANG AVE 3,0.413352196403746,12
363A SEMBAWANG CRES,0.47009640298672684,17
222 SERANGOON AVE 4,0.5287325990589654,13
979B BUANGKOK CRES,0.1482514457946367,17
185 JELEBU RD,0.23409051004050072,12
15 BEACH RD,0.3059796444616186,26
518D TAMPINES CTRL 7,0.5496132277444391,14
102 BISHAN ST 12,0.3287990277741783,12
417 FAJAR RD,0.2609705113875254,11
423 CLEMENTI AVE 1,0.1451584452086084,16
704 PASIR RIS DR 10,0.16435252805197093,5
139 LOR AH SOO,0.535003004861821,12
255 ANG MO KIO AVE 4,0.4160372374795066,10
670 HOUGANG AVE 8,0.1267514692068255,18
152 GANGSA RD,0.6217014969234833,14
997A BUANGKOK CRES,0.5079054283203734,20
109A DEPOT RD,0.06826076774649975,13
314 UBI AVE 1,0.2002149860344399,15
50 STRATHMORE AVE,0.199337149630561,12
603B PUNGGOL RD,0.16681679250606501,14
138 JLN BT MERAH,0.4710566225304616,21
491H TAMPINES ST 45,0.3247868439913655,17
504 ANG MO KIO AVE 8,0.4314978689726879,10
216 TAMPINES ST 23,0.07358460657306175,16
335 SERANGOON AVE 3,0.21286386154266063,11
698A JURONG WEST CTRL 3,0.23465602465488605,13
427 YISHUN AVE 11,0.31887570804378124,15
276 CHOA CHU KANG AVE 2,0.24366067937018962,13
296C BT BATOK ST 22,0.5695456053530594,19
159 SIMEI RD,0.7953949518580172,15
139 YISHUN RING RD,0.4776391339214295,15
187 BISHAN ST 13,0.18516737474905928,13
331A ANCHORVALE ST,0.16844366236336308,17
810A CHOA CHU KANG AVE 7,0.37737709617046744,14
322 TAH CHING RD,0.508030729978894,14
350 UBI AVE 1,0.4553890009596634,19
808B CHAI CHEE RD,0.3050403169874356,20
110 LOR 1 TOA PAYOH,0.7639604245079538,14
126 ALJUNIED RD,0.5467802903265707,27
320 WOODLANDS ST 32,0.43564059980486985,7
525 JELAPANG RD,0.1667397265692525,11
328 TAH CHING RD,0.30950780611113105,16
675A YISHUN AVE 4,0.682899420933908,15
338B KANG CHING RD,0.39851759941966897,14
109 SPOTTISWOODE PK RD,0.7480680247917733,17
665A PUNGGOL DR,0.3957161911638749,13
683C JURONG WEST ST 64,0.4502877489872403,11
114 BISHAN ST 12,0.0557046676163434,13
219D BEDOK CTRL,0.2617600391172932,21
306A PUNGGOL PL,0.2751244620485914,16
125 POTONG PASIR AVE 1,0.3818912083113587,16
121 PENDING RD,0.2967642667204626,12
123 KIM TIAN RD,0.11207376502173093,23
200 BOON LAY DR,0.4467006988169729,12
123 BEDOK RESERVOIR RD,0.4184128952162974,13
504 PASIR RIS ST 52,0.43059701127750166,9
497H TAMPINES ST 45,0.5269827123277363,17
637B PUNGGOL DR,0.12247446404862435,10
488 SEGAR RD,0.2487508053825598,8
664 WOODLANDS RING RD,0.2944328887311787,14
834 YISHUN ST 81,0.1545525052471084,12
648 PUNGGOL CTRL,0.21885736441023027,11
320B ANCHORVALE DR,0.607382581356632,13
221 PENDING RD,0.2687663679628452,10
259B COMPASSVALE RD,0.19545738000636204,20
288B PUNGGOL PL,0.2301845515803408,18
206 TAMPINES ST 21,0.29441033613363726,13
526D PASIR RIS ST 51,0.13370481499099673,16
161 YUNG PING RD,0.29419194003316224,11
516 WEST COAST RD,0.43870618294386293,11
224 SIMEI ST 4,0.5052881698140159,17
334 KANG CHING RD,0.5729163429791917,14
168A PUNGGOL EAST,0.1326779341920315,11
371 HOUGANG ST 31,0.44835571752103526,14
690 JURONG WEST CTRL 1,0.21071352272529112,11
106 HOUGANG AVE 1,1.8342106349598593e-05,9
169 STIRLING RD,0.05270559419454907,13
322 JURONG EAST ST 31,0.3608837654832174,13
629 ANG MO KIO AVE 4,0.6565597901696874,10
338 UBI AVE 1,0.41302666956169415,18
225A COMPASSVALE WALK,0.4300328363358978,17
319 SEMBAWANG CL,0.21607841914290415,12
410 EUNOS RD 5,0.28196713035517607,21
135 TECK WHYE LANE,0.057944448942076815,15
502A WOODLANDS DR 14,0.2655850096841798,14
445 ANG MO KIO AVE 10,0.3459402447783021,14
426 CHOA CHU KANG AVE 4,0.25456400056262757,9
811A CHOA CHU KANG AVE 7,0.4368073052073161,12
14 JLN BT MERAH,0.16912915571979867,14
85 C'WEALTH CL,0.26829718909048444,15
454 FAJAR RD,0.13189104357907241,8
295B COMPASSVALE CRES,0.4959031801054186,19
