flat,school,school_dist,num_school_2km,mrt,mrt_dist,num_mrt_2km,supermarket_dist,num_supermarket_2km,dist_dhoby
635 BEDOK RESERVOIR RD,Maha Bodhi School,0.4603906256720183,7,KAKI BUKIT MRT STATION,0.6176721884269537,9,0.3400544498496375,14,7.484661011466517
264A PUNGGOL WAY,Valour Primary School,0.1120155326668655,23,SOO TECK LRT STATION,0.1798462045744632,19,0.2013157076680618,15,13.200414736062227
312 UBI AVE 1,Maha Bodhi School,0.3010406023553936,7,UBI MRT STATION,0.5072754675511183,10,0.2075545906041481,15,7.325246591562728
41 JLN BAHAGIA,Hong Wen School,0.5927707934104793,14,BOON KENG MRT STATION,1.0162832404682405,8,0.2861660581241579,22,3.3110533420925727
106 WOODLANDS ST 13,Si Ling Primary School,0.6420991751272063,14,WOODLANDS MRT STATION,0.47596661379659,5,0.5414697294233867,8,16.74170067448671
431C YISHUN AVE 1,Northland Primary School,0.6263910942940876,10,KHATIB MRT STATION,1.5369056925884264,2,0.4790403354012256,13,13.367999485761162
42 CHAI CHEE ST,Fengshan Primary School,0.687576969932977,12,BEDOK MRT STATION,0.6397045997707896,4,0.3900422938504405,20,9.50534510554069
310B ANCHORVALE RD,Anchor Green Primary School,0.282525176414138,19,TONGKANG LRT STATION,0.2142152834482871,13,0.830737004902258,15,11.036594495926785
453 FAJAR RD,Beacon Primary School,0.2744184314924955,8,FAJAR LRT STATION,0.1394071842692998,12,0.2361784528295341,8,12.563913853268488
341 HOUGANG AVE 7,CHIJ Our Lady of the Nativity,0.3354751256259227,13,HOUGANG MRT STATION,0.6990808559256759,5,0.5139055225896826,13,9.852136808503055
195 RIVERVALE DR,Rivervale Primary School,0.2488813424792759,26,COMPASSVALE LRT STATION,0.2829664629068177,24,0.2402458053374279,19,12.137924302066953
439 TAMPINES ST 43,Tampines Primary School,0.2571121914280782,27,TAMPINES EAST MRT STATION,0.6032878183163496,5,0.2283357513437381,19,13.570050077248933
221B BEDOK CTRL,Bedok Green Primary School,0.4136904233643306,11,BEDOK MRT STATION,0.5176062836029584,3,0.3288759687256171,21,10.326993049946898
226A SUMANG LANE,Punggol Green Primary School,0.6413572945359177,21,SOO TECK LRT STATION,0.5245999676177444,21,0.5097012028488688,16,12.613167997102995
686A CHOA CHU KANG CRES,Unity Primary School,0.205024649596677,4,YEW TEE MRT STATION,0.7594205101977545,1,0.8353646384201164,6,15.892584675729703
133 EDGEDALE PLAINS,Mee Toh School,0.3001801473108652,19,CORAL EDGE LRT STATION,0.2463342730359208,18,0.3153565687920729,14,12.641686191566922
301 BT BATOK ST 31,Dazhong Primary School,0.2679070192702905,10,BUKIT GOMBAK MRT STATION,0.4118129434145166,2,0.1918511269110901,12,12.47869929617579
404 TAMPINES ST 41,Gongshang Primary School,0.5320302609724632,22,TAMPINES MRT STATION,0.3319074220940619,6,0.2683695519654477,16,12.781207293785632
524 BT BATOK ST 52,Lianhua Primary School,0.3700912904958317,9,BUKIT GOMBAK MRT STATION,0.1889199076856961,4,0.3180955585833221,13,12.135998891906326
89 TANGLIN HALT RD,New Town Primary School,0.216682107484056,4,COMMONWEALTH MRT STATION,0.1527532200373795,7,0.1364357544816616,17,5.164040539931983
3 TECK WHYE AVE,Teck Whye Primary School,0.1551176011334182,14,KEAT HONG LRT STATION,0.5750882491564402,15,0.1970611235913608,15,13.825131541177285
469C SENGKANG WEST WAY,Sengkang Green Primary School,0.456110214744561,5,THANGGAM LRT STATION,0.2284656312009001,8,0.5031254128314023,7,11.307970145386463
248 COMPASSVALE RD,Compassvale Primary School,0.2586349351967537,25,SENGKANG MRT STATION,0.3373576086139452,22,0.3975572984241408,19,11.853893848424203
278A COMPASSVALE BOW,Palm View Primary School,0.2397844558638825,20,BUANGKOK MRT STATION,0.331448424694838,14,0.3931397591133895,18,10.414295630147874
246 COMPASSVALE RD,Compassvale Primary School,0.2508470191315866,25,COMPASSVALE LRT STATION,0.2679627328914787,23,0.4199321048004548,18,11.919633659547772
487B TAMPINES ST 45,White Sands Primary School,0.6840381651459557,19,TAMPINES EAST MRT STATION,0.5837457746289614,5,0.5712050679476556,18,14.249948942950036
106 LENGKONG TIGA,Eunos Primary School,0.6122328987202791,11,KEMBANGAN MRT STATION,0.5532930370490795,5,0.1844408679463618,17,7.746712311779944
516 JELAPANG RD,Greenridge Primary School,0.1821416098827868,9,JELAPANG LRT STATION,0.2892962827032948,12,0.2471943554270668,11,13.061449612182978
829 WOODLANDS ST 83,Qihua Primary School,0.354337677362163,20,WOODLANDS MRT STATION,0.4566564751272027,6,0.3801318542583539,15,16.665238971882737
214 PASIR RIS ST 21,White Sands Primary School,0.2350011914768923,13,PASIR RIS MRT STATION,1.4636683618978883,2,0.3275109935595199,11,14.963845330791937
834 WOODLANDS ST 83,Qihua Primary School,0.3735874730687149,19,WOODLANDS MRT STATION,0.5640052550500825,5,0.3072728567358336,14,16.693846717221298
411 WOODLANDS ST 41,Marsiling Primary School,0.595874563191852,6,MARSILING MRT STATION,0.464355877626035,4,0.3396774395144873,7,16.405901050705584
206B COMPASSVALE LANE,Seng Kang Primary School,0.3890906475137415,24,RANGGUNG LRT STATION,0.355376387042663,19,0.4583850345390369,17,11.313763123572421
531 CHOA CHU KANG ST 51,De La Salle School,0.2734785601085548,10,YEW TEE MRT STATION,0.8332243215639568,5,0.1962245516894681,8,15.504731656823573
652 WOODLANDS RING RD,Woodlands Ring Primary School,0.4172882266397645,17,ADMIRALTY MRT STATION,0.3265660765028853,5,0.2855734502549549,14,16.13978538570187
312 SHUNFU RD,Catholic High School (Primary),0.7055332255595731,10,MARYMOUNT MRT STATION,0.2870605424329643,5,0.3047251648758456,10,5.784829890755614
511 JELAPANG RD,Greenridge Primary School,0.2245760880157481,9,SEGAR LRT STATION,0.1310906717150816,11,0.1348889513624343,11,12.996633646413223
268B BOON LAY DR,Corporation Primary School,0.3893371341705652,13,BOON LAY MRT STATION,1.0041580559959329,3,0.5157899944381619,12,16.187073190670315
210 PETIR RD,Bukit Panjang Primary School,0.7683870654273645,6,PENDING LRT STATION,0.593533477093857,12,0.5637951964624127,9,11.294984814824252
112 JURONG EAST ST 13,Fuhua Primary School,0.2903845811510822,9,CHINESE GARDEN MRT STATION,0.4976037932794323,5,0.3526177140173835,20,12.956285473370245
149 SILAT AVE,CHIJ (Kellock),0.4621981809537823,8,OUTRAM PARK MRT STATION,0.9262868975724752,9,0.7934859878491864,21,2.865135542699165
188 PUNGGOL CTRL,Edgefield Primary School,0.3254561000760844,23,MERIDIAN LRT STATION,0.2869709367224636,21,0.1760860447974442,15,13.194811186538955
139 JLN BT MERAH,CHIJ (Kellock),0.4737620999809552,9,TIONG BAHRU MRT STATION,0.7871616487136172,7,0.4148753142162412,21,3.0401476507479726
555 ANG MO KIO AVE 10,Jing Shan Primary School,0.5563245575137845,10,ANG MO KIO MRT STATION,0.8430337626239891,2,0.3741754013073445,14,8.055720352438666
150 PETIR RD,Zhenghua Primary School,0.3869342584946808,11,PETIR LRT STATION,0.080839686837631,15,0.497076610296958,13,12.24823769058436
613B BEDOK RESERVOIR RD,Damai Primary School,0.4499575063938581,13,BEDOK NORTH MRT STATION,0.2181839407458551,5,0.36557837913391,17,8.921535812010314
161B PUNGGOL CTRL,Greendale Primary School,0.3411627973407086,18,RIVIERA LRT STATION,0.1618658993817751,14,0.2974682986121776,11,13.20537400116582
205 YISHUN ST 21,Xishan Primary School,0.3110779783643992,14,YISHUN MRT STATION,0.2306532642199144,3,0.1556178546029576,15,14.603304031167758
18 TAMAN HO SWEE,Zhangde Primary School,0.7102106978840723,9,TIONG BAHRU MRT STATION,0.4936116785187635,10,0.4119397144653547,27,2.013060450239527
547 PASIR RIS ST 51,Casuarina Primary School,0.5620276346722748,16,PASIR RIS MRT STATION,0.6389879995311633,4,0.5457801389896741,14,14.282020319874707
271 BT BATOK EAST AVE 4,Keming Primary School,0.3993031449834135,8,BUKIT BATOK MRT STATION,1.0397026884763132,3,0.2122121581359194,17,11.028791133847449
623 HOUGANG AVE 8,Xinmin Primary School,0.1288620889772682,15,HOUGANG MRT STATION,1.1206511998196764,3,0.2961791282012094,17,8.88730105075518
34 CHAI CHEE AVE,Opera Estate Primary School,0.5504058181725694,10,BEDOK MRT STATION,0.3960288005862356,4,0.235691925563013,22,9.437197310044743
506B YISHUN AVE 4,Naval Base Primary School,0.2165743265336185,10,KHATIB MRT STATION,0.8740641424833883,2,0.6065544522480282,13,12.893351988394095
96 ALJUNIED CRES,Geylang Methodist School (Primary),0.4825837479656472,9,MATTAR MRT STATION,0.6265381683389692,13,0.1395794819329547,27,5.104998817954786
889A WOODLANDS DR 50,Woodlands Primary School,0.2016999255801845,19,WOODLANDS MRT STATION,0.6205982539706156,5,0.2274665151244718,14,16.34473045627386
146 BEDOK RESERVOIR RD,Telok Kurau Primary School,0.4108293727704109,7,KAKI BUKIT MRT STATION,0.3995382059762123,5,0.3685730211493533,13,8.388857142850185
44 TEBAN GDNS RD,Fuhua Primary School,1.845860192794145,4,JURONG EAST MRT STATION,1.3732663981631672,2,0.1196328612139956,15,11.780289642602012
442B FAJAR RD,Zhenghua Primary School,0.3092445641760326,10,BANGKIT LRT STATION,0.2132062916639015,12,0.219578467086856,9,12.253101030500003
340B SEMBAWANG CL,Sembawang Primary School,0.3865760240515977,10,SEMBAWANG MRT STATION,0.2870317314755431,2,0.1744983719375911,13,16.624643268815
260 BOON LAY DR,Boon Lay Garden Primary School,0.5920618299888325,13,BOON LAY MRT STATION,0.7493565001062973,3,0.5081950162564495,13,16.091964060313263
357 WOODLANDS AVE 5,Si Ling Primary School,0.1958641891301683,14,WOODLANDS MRT STATION,0.4721773823597029,5,0.3455728120470445,8,16.274864668932914
56 C'WEALTH DR,New Town Primary School,0.4086519373669892,4,COMMONWEALTH MRT STATION,0.5598109845556122,7,0.5093548218890631,17,5.367262135371559
647 YISHUN ST 61,Northland Primary School,0.4432608717850207,14,KHATIB MRT STATION,0.7459939698953283,2,0.490936366200569,15,13.658164051144894
883 TAMPINES ST 84,St. Hilda's Primary School,0.5287701809200802,16,TAMPINES WEST MRT STATION,0.9284634556595064,4,0.3646072052643082,10,11.35439318901132
2 GHIM MOH RD,Henry Park Primary School,0.5607818573191075,3,BUONA VISTA MRT STATION,0.6777434294430701,6,0.3077973567801217,13,6.648748626526636
336 ANG MO KIO AVE 1,Teck Ghee Primary School,0.2446459592441405,14,ANG MO KIO MRT STATION,0.748807009663101,4,0.2342320504087614,17,7.14408792565207
275A BISHAN ST 24,Catholic High School (Primary),0.2706288164547936,11,BISHAN MRT STATION,0.830334554546986,5,0.0681536458631296,15,6.35306454081882
488 ADMIRALTY LINK,Endeavour Primary School,0.1587144609705374,8,SEMBAWANG MRT STATION,0.7774588764388465,2,0.2181890889715809,13,17.520575048645924
325C SENGKANG EAST WAY,Nan Chiau Primary School,0.1141677664170169,22,CHENG LIM LRT STATION,0.4319833320967822,22,0.4637546952700932,16,11.581819254641795
274C PUNGGOL PL,Punggol Green Primary School,0.3884546687447895,25,PUNGGOL MRT STATION,0.1425349743398342,23,0.1343815993030471,18,13.113709000767622
683D WOODLANDS DR 62,Greenwood Primary School,0.1684989461074884,17,ADMIRALTY MRT STATION,0.2389479325354357,4,0.2221108751969467,17,16.32774578736769
34 UPP CROSS ST,Cantonment Primary School,1.1034067346518028,4,CHINATOWN MRT STATION,0.0974320206371983,24,0.1407345660713607,26,1.6856464338481212
190A RIVERVALE DR,Rivervale Primary School,0.2714439008240413,28,COMPASSVALE LRT STATION,0.2643340812537512,25,0.3689619600214242,20,12.37287011171672
203A PUNGGOL FIELD,Edgefield Primary School,0.4428452833986722,26,COVE LRT STATION,0.2459252764052845,25,0.5082539849329383,18,12.761542869828153
414 SERANGOON CTRL,Yangzheng Primary School,0.6468890622269003,12,SERANGOON MRT STATION,0.1366252532001623,6,0.3195638436632026,15,6.361062114717049
433 CHOA CHU KANG AVE 4,South View Primary School,0.6265303751386394,9,CHOA CHU KANG MRT STATION,0.3065189778584177,7,0.3740549081819694,9,14.919336598495853
435 CHOA CHU KANG AVE 4,South View Primary School,0.6968660773671932,9,CHOA CHU KANG MRT STATION,0.369959010908907,6,0.4412646666538746,9,14.987962477744563
333 JURONG EAST AVE 1,Jurong Primary School,0.3946420079589881,8,CHINESE GARDEN MRT STATION,1.0001460307314929,2,0.634185945828742,9,13.958979712840568
211 PETIR RD,Bukit Panjang Primary School,0.7622167693370561,7,PENDING LRT STATION,0.5647257932546514,12,0.5205077328013735,9,11.341790987182206
519C TAMPINES CTRL 8,Poi Ching School,0.5481737889793512,20,TAMPINES MRT STATION,0.3639456040879966,4,0.6042576868096853,14,12.272289826031733
851 JURONG WEST ST 81,Xingnan Primary School,0.6733899798652571,10,PIONEER MRT STATION,1.1344190494735098,2,0.5176373492593377,8,17.791876058920625
338 CLEMENTI AVE 2,Pei Tong Primary School,0.2152862499822021,7,CLEMENTI MRT STATION,0.4918281991058587,2,0.164193575616233,15,8.63719502304618
139 MARSILING RD,Marsiling Primary School,0.5921722505050933,11,MARSILING MRT STATION,0.6790678193332392,4,0.6708724849746711,6,17.077260248621307
219 CHOA CHU KANG CTRL,South View Primary School,0.1389296919966866,11,SOUTH VIEW LRT STATION,0.2421384690312152,10,0.2772375734040984,12,14.433806379837154
360C ADMIRALTY DR,Canberra Primary School,0.3129653583489939,12,SEMBAWANG MRT STATION,0.5977304880369344,3,0.161036057666716,18,16.86349206130651
561B JURONG WEST ST 42,Shuqun Primary School,0.8135756740670468,8,LAKESIDE MRT STATION,1.171412343527528,2,0.3601844458950021,8,15.265467466958368
621 ANG MO KIO AVE 9,Anderson Primary School,0.1585509194219142,6,YIO CHU KANG MRT STATION,0.4961098168061031,2,0.980700164825838,9,9.271655061069161
101 YISHUN AVE 5,Jiemin Primary School,0.4393036706235852,12,YISHUN MRT STATION,0.826889929618831,3,0.8269501420506031,13,14.640259843890048
298 PUNGGOL CTRL,Punggol View Primary School,0.2839780762269926,25,COVE LRT STATION,0.3707025789614606,23,0.1356510310602111,17,13.249693112265481
147 BT BATOK WEST AVE 6,Princess Elizabeth Primary School,0.2902701229796415,12,BUKIT BATOK MRT STATION,0.6691789766524213,5,0.1488227468035356,21,12.607844570920989
332 ANG MO KIO AVE 1,Townsville Primary School,0.2759144960864617,16,ANG MO KIO MRT STATION,0.9519659531469028,4,0.4258150888675149,17,6.935547980668695
508 SERANGOON NTH AVE 4,Rosyth School,0.1429967621976064,8,KOVAN MRT STATION,1.6532991491738311,2,0.378540736676231,15,8.708678976590614
415 SAUJANA RD,Greenridge Primary School,0.3070792073161777,11,FAJAR LRT STATION,0.2469175461231844,13,0.2397742325844948,11,12.5928859012802
212 BT BATOK ST 21,Bukit View Primary School,0.218422962273828,11,BUKIT BATOK MRT STATION,0.3562965432840435,4,0.3620821938950119,17,11.63242550247854
434 BT PANJANG RING RD,Greenridge Primary School,0.3053837897545156,9,FAJAR LRT STATION,0.1097709496537038,12,0.2367557338121471,9,12.64937273630223
417 CHOA CHU KANG AVE 4,South View Primary School,0.5421581364525507,9,CHOA CHU KANG LRT STATION,0.392944042639833,7,0.2584935868648382,9,14.791028845376943
197B BOON LAY DR,Boon Lay Garden Primary School,0.07226994986996,13,LAKESIDE MRT STATION,0.8306553593179129,3,0.3078409316936951,12,15.46554790527217
59A GEYLANG BAHRU,Bendemeer Primary School,0.3237913865115055,9,GEYLANG BAHRU MRT STATION,0.4270132053765425,10,0.3027861404535806,25,3.6308247329556234
440B FERNVALE LINK,Sengkang Green Primary School,0.3287973479613441,8,LAYAR LRT STATION,0.2480929769095652,10,0.3062843684386041,11,11.016557530120053
143 POTONG PASIR AVE 2,St. Andrew's Junior School,0.2034599008276532,15,POTONG PASIR MRT STATION,0.3620454640667146,5,0.1159046773469932,15,4.3823534880579675
305A ANCHORVALE LINK,Anchor Green Primary School,0.2445210963631946,24,TONGKANG LRT STATION,0.2804783016916826,16,0.5890846022185123,18,10.946588889507565
106C PUNGGOL FIELD,Edgefield Primary School,0.30295850155549,25,MERIDIAN LRT STATION,0.1600564894271062,22,0.1708780316300287,15,12.868655188504373
492 JURONG WEST ST 41,Shuqun Primary School,0.4794389813161206,13,LAKESIDE MRT STATION,0.7834724015811843,2,0.0673263183077512,9,14.491814848017839
816 YISHUN ST 81,Peiying Primary School,0.6875254011900191,5,KHATIB MRT STATION,0.6220961408473004,2,0.503645595619913,8,12.506094789970303
51 NEW UPP CHANGI RD,Bedok Green Primary School,0.496622097079603,8,TANAH MERAH MRT STATION,0.6064052772971624,3,0.1244114434631252,14,11.126064831711671
240 BT BATOK EAST AVE 5,Lianhua Primary School,0.4150727524579326,10,BUKIT BATOK MRT STATION,0.5352851594753745,3,0.4435511818658372,17,11.611749708498849
411 EUNOS RD 5,Haig Girls' School,0.8181852017756962,14,EUNOS MRT STATION,0.4166225492185551,9,0.2804010283557208,21,6.418323038914403
334 WOODLANDS ST 32,Fuchun Primary School,0.2562629489130889,13,MARSILING MRT STATION,0.7591329154072317,4,0.1255954884458883,8,16.156546655337625
256 SIMEI ST 1,Changkat Primary School,0.3127008067097367,23,SIMEI MRT STATION,0.1762155537155669,9,0.1451605605473298,18,12.79873661915114
656 SENJA RD,West Spring Primary School,0.2700643316923613,10,JELAPANG LRT STATION,0.100699185224999,13,0.3107397010090109,11,13.266112824113213
244 BT BATOK EAST AVE 5,Keming Primary School,0.4135112703341271,11,BUKIT BATOK MRT STATION,0.8514252232059957,3,0.1652110785502715,16,11.243971139240918
234 YISHUN ST 21,Xishan Primary School,0.0991860923287354,12,YISHUN MRT STATION,0.6324973665977807,3,0.1978105624537983,14,14.955125774691684
123 PAYA LEBAR WAY,St. Margaret's Primary School,0.2546021137387065,8,MATTAR MRT STATION,0.4556415401408111,13,0.3979100146705661,27,4.955843205576233
406 PANDAN GDNS,Qifa Primary School,1.0276741890481331,4,JURONG EAST MRT STATION,1.761655235431827,3,0.7556778981752413,14,10.90600111153274
667B JURONG WEST ST 65,Jurong West Primary School,0.369652066909253,15,BOON LAY MRT STATION,0.5649141347291431,2,0.4557090280738291,8,16.640913601606055
45 LOR 5 TOA PAYOH,Pei Chun Public School,0.2037538522582557,16,TOA PAYOH MRT STATION,0.7825420750812558,7,0.4004601759332952,18,4.150679399201906
352 TAMPINES ST 33,East Spring Primary School,0.1846326355508261,17,TAMPINES EAST MRT STATION,0.9010322086313136,4,0.2789606749234515,13,14.380385008998728
763 YISHUN ST 72,Jiemin Primary School,0.52574320912252,14,YISHUN MRT STATION,0.4541423514491491,2,0.1432333675166389,15,13.98955909789826
485A TAMPINES AVE 9,Tampines Primary School,0.7804216413354504,20,TAMPINES EAST MRT STATION,0.4290558032158929,5,0.2965947542856774,19,14.001080432539554
304 SHUNFU RD,Catholic High School (Primary),0.8421731738369626,11,MARYMOUNT MRT STATION,0.2270546993741149,6,0.2837116781649306,10,5.677829603163262
142 MARSILING RD,Marsiling Primary School,0.5197639839266263,11,MARSILING MRT STATION,0.5996856654655335,4,0.5918809627872669,8,17.01628838585482
102 JLN RAJAH,Hong Wen School,0.9863612757200592,16,TOA PAYOH MRT STATION,0.6615785143376859,7,0.3335483307785036,20,3.27170407582286
617B PUNGGOL DR,Oasis Primary School,0.2902177736766694,23,OASIS LRT STATION,0.0634950586216402,19,0.2538675886962389,14,13.590554717220218
38B BENDEMEER RD,Bendemeer Primary School,0.2097754378443343,10,GEYLANG BAHRU MRT STATION,0.5771350227388884,9,0.4032585651314173,27,3.352431363245662
6 TOH YI DR,Pei Hwa Presbyterian Primary School,0.1130177540148599,3,BEAUTY WORLD MRT STATION,0.3889177574098614,2,0.4012098871425026,9,8.890843211482213
95B HENDERSON RD,Zhangde Primary School,0.576665299026743,11,REDHILL MRT STATION,0.5998185189831123,3,0.3211647797270607,18,2.97177467058126
